record_id,title,type_of_reference,authors,secondary_title,abstract,year,doi,volume,commu_AB,commu_RP,indiv_AB,indiv_RP,letha_ER,letha_ES,letha_NN,letha_RP,molec_AH,molec_AJ,molec_EA,popul_CB,popul_RP,subin_RP,subin_RT,asreview_prior,exported_notes_1,included,asreview_ranking
105,Neonicotinoids override a parasite exposure impact onhibernation success of a key bumblebee pollinator,JOUR,"['Fauser, A', 'Sandrock, C', 'Neumann, P', 'Sadd, B']",ECOLOGICAL ENTOMOLOGY,"1. Seasonal adaptations enabling the bridging of periodic challenging abiotic conditions are taxonomically widespread. However, sensitivity to other environmental stresses can be heightened during these periods. 2. Several temperate insects with over-wintering strategies play key ecosystem and economic roles, including wild bee pollinators. For example, hibernation survival in temperate bumblebees is crucial, as only new queens of future social colonies over-winter. These bees are also faced with other abiotic and biotic stressors, some of which have been linked to recent pollinator declines, such as exposure to pesticides and parasites. 3. Using a fully crossed experiment, the influence of dietary exposure to neonicotinoid insecticides (thiamethoxam and clothianidin) and/or the prevalent bumblebee parasite Crithidia bombi on hibernation survival and hibernation weight change of Bombus terrestris bumblebee queens was investigated. 4. Both neonicotinoid and C. bombi exposures reduced hibernation success individually, but no additive or synergistic effects between the stressors were found. Further, effects were asynchronous, with early neonicotinoid effects on hibernation mortality overriding later parasite effects under combined exposures. Neonicotinoid exposure also increased hibernation weight loss of surviving queens. 5. Diapause periods, employed by numerous temperate organisms, are likely to be especially vulnerable to environmental stresses, besides the seasonal challenge for which these periods are an adaptation. Thus, diapause requires inclusion during the consideration of the impacts of such stresses. Accordingly, it is demonstrated here that naturally relevant exposures of pesticides and parasites have important detrimental effects on bumblebees during a critical hibernation period, with potential consequences for populations of these key wild pollinators.",2017,10.1111/een.12385,42,,0,0.0,,0.0,,,,,,,,0.0,,,0,,1,60
170,The neonicotinoid imidacloprid alone alters the cognitive behavior in Apis mellifera L. and the combined exposure of imidacloprid and Varroa destructor mites synergistically contributes to trial attrition,JOUR,"['Schwartz, K.R.', 'Minor, H.', 'Magro, C.', 'McConnell, J.', 'Capani, J.', 'Griffin, J.', 'Doebel, H.']",Journal of Apicultural Research,"Honey bee (Apis mellifera L.) populations have undergone a dramatic decline as an outcome of an increasing incidence of colony collapse disorder (CCD). The honey bee is a unique keystone species because its pollination activities are not only necessary for the viability of many flowering plant species in the wild, but are also necessary for many human agricultural practices. The increasing prevalence of CCD is a threat to the economic and nutritional security of all societies that rely on efficient pollination for large monoculture crops. Although there is ample evidence that Varroa mites, pesticides, disease, and climate change contribute to CCD, only a few studies have investigated the contribution of synergism across multiple factors to the development of CCD and CCD-like symptoms. However, there is increasing acknowledgement in the scientific community that synergism across different factors affects honey bee colony health and behavior. Here, we provide evidence that sub-lethal levels of imidacloprid neonicotinoid pesticide reduce learning and memory capabilities. Synergistic effects become apparent when Varroa mites together with imidacloprid exposure to individual bees more than doubled average mortality and attrition per trial. © 2021 International Bee Research Association.",2020,10.1080/00218839.2020.1866233,60,,0,0.0,,0.0,,0.0,,,,,,0.0,,,0,,1,61
69,Imidacloprid reduces the mating success of males in bumblebees,JOUR,"['Chen, X', 'Wang, YH', 'Zhou, Y', 'Wang, FR', 'Wang, J', 'Yao, XD', 'Imran, M', 'Luo, SD']",SCIENCE OF THE TOTAL ENVIRONMENT,"Bumblebees play a vital role in both natural and agricultural environments, but there has been a noticeable decline in their populations. Pesticides, particularly neonicotinoids, are widely regarded as a substantial contributing factor to the decline in bumblebee populations, as evidenced by the detrimental impacts documented across many stages of their life cycle. Mating is vital for the population maintenance of bumblebees. Nevertheless, there is a scarcity of research conducted on the effects of pesticides on the mating process. In this study, we individually examined the impact of imidacloprid on the mating behavior of bumblebee males and queens. A competitive mating experiment was conducted to evaluate the effect on the competitive prowess of male individuals and the mate selection behavior of female individuals. The study revealed that the mating rate of bumblebees exposed to a concentration of 10 ppb of imidacloprid was 3 %. This finding demonstrated a statistically significant impact when compared to the control group, which exhibited a mating rate of 58 % in the normal mating experiment. Furthermore, in the competitive mating experiment, we found that the competitive mating success rate of treated males (1 %) was significantly lower than that of untreated males (35 %). Hence, it provides evidence that neonicotinoid imidacloprid negatively affects bumblebee mating success and cautions us to protect bumblebees from pesticide exposure to prevent a severe impact on their populations.",2024,10.1016/j.scitotenv.2024.172525,928,,0,0.0,,0.0,,,,,,,,0.0,0.0,,0,,1,62
148,"Sublethal acetamiprid exposure induces immunity, suppresses pathways linked to juvenile hormone synthesis in queens and affects cycle-related signaling in emerging bees",JOUR,"['Erban, T.', 'Markovic, M.', 'Sopko, B.']",Environmental Pollution,"Acetamiprid is the only neonicotinoid registered in the European Union because the risks of neonicotinoids to honey bees and other pollinators are strictly regulated. Herein, we orally exposed honey bee colonies to sublethal concentrations of acetamiprid (20 μg/L) under isolated conditions. After one month of continuous exposure, the emerging bees and queens were collected and analyzed via high-throughput label-free quantitative proteomics using a data-independent acquisition strategy. Six and 34 significantly differentially expressed proteins (DEPs) were identified in the emerging bees and queens, respectively. Mrjp3 was the only DEP found in both sample types/castes, and its opposite regulation illustrated a differential response. The DEPs in the emerging bees (H/ACA RNP, Rap1GAP, Mrjp3, and JHE) suggested that sublethal exposure to acetamiprid affected cell cycle-related signaling, which may affect the life history of workers in the colony. The DEPs with increased levels in queens, such as Mrjps 1–4 and 6–7, hymenoptaecin, and apidaecin 22, indicated an activated immune response. Additionally, the level of farnesyl pyrophosphate synthase (FPPS), which is essential for the mevalonate pathway and juvenile hormone biosynthesis, was significantly decreased in queens. The impaired utilization of juvenile hormone in queens supported the identification of additional DEPs. Furthermore, the proteome changes suggested the existence of increased neonicotinoid detoxification by UDP-glucuronosyltransferase and increased amino acid metabolism. The results suggest that the continuous exposure of bee colonies to acetamiprid at low doses (nanograms per gram in feed) may pose a threat to the colonies. The different exposure routes and durations for the emerging bees and queens in our experiment must be considered, i.e., the emerging bees were exposed as larvae via feeding royal jelly and beebread provided by workers (nurse bees), whereas the queens were fed royal jelly throughout the experiment. The biological consequences of the proteomic changes resulting from sublethal/chronic exposure require future determination. © 2024 Elsevier Ltd",2024,10.1016/j.envpol.2024.123901,349,,0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,0,,1,63
67,Imidacloprid and acetamiprid synergistically downregulate spaetzle and myD88 of the Toll pathway in haemocytes of the European honeybee (Apis mellifera),JOUR,"['Malladi, S.', 'Sukkar, D.', 'Bonnefoy, A.', 'Falla-Angel, J.', 'Laval-Gilly, P.']",Environmental Toxicology and Pharmacology,"Pollinator health has been of critical concern over the last few decades. The prevalence of the honeybee Colony Collapse Disorder (CCD), changing climate, and the rise of vector-borne honeybee diseases by Varroa destructor, have played a major role in the rapid decline of global honeybee populations. Honeybees are environmentally and economically significant actors in biodiversity. The impact of agricultural practices, such as pesticide use, has exacerbated the negative effects on honeybees. We demonstrate the synergistic effect of cocktails of the neonicotinoids imidacloprid and acetamiprid on honeybee haemocytes. Two genes responsible for critical immune responses, spaetzle and myD88, are consistently dysregulated following exposure to either neonicotinoid alone or as a mixture with or without an immune challenge. The 2018 ban of neonicotinoids in Europe, followed by the 2020 reauthorisation of imidacloprid in France and the current consideration to reinstate acetamiprid underscores the need to evaluate their cumulative impact on honeybee health. © 2023 Elsevier B.V.",2023,10.1016/j.etap.2023.104323,104,,0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,0,,1,64
117,Pollinators and plant nurseries: How irrigation and pesticide treatment of native ornamental plants impact solitary bees,JOUR,"['Cecala, J.M.', 'Wilson Rankin, E.E.']",Proceedings of the Royal Society B: Biological Sciences,"A key conservation goal in agroecosystems is to understand how management practices may affect beneficial species, such as pollinators. Currently, broad gaps exist in our knowledge as to how horticultural management practices, such as irrigation level, might influence bee reproduction, particularly for solitary bees. Despite the extensive use of ornamental plants by bees, especially little is known about how irrigation level may interact with insecticides, like water-soluble neonicotinoids, to influence floral rewards and bee reproduction. We designed a two-factor field cage experiment in which we reared Megachile rotundata (Fabricius) (Hymenoptera: Megachilidae) on containerized ornamental plants grown under two different irrigation levels and imidacloprid treatments (30% label rate dosage of a nursery formulation or an untreated control). Lower irrigation was associated with modest decreases in nectar volume and floral abundance in untreated plants, whereas irrigation did not affect plants treated with imidacloprid. Furthermore, higher irrigation decreased the amount of imidacloprid entering nectar. Imidacloprid application strongly reduced bee foraging activity and reproduction, and higher irrigation did not offset any negative effects on bees. Our study emphasizes the impact of a nursery neonicotinoid formulation on solitary bee foraging and reproduction, while highlighting interactions between irrigation level and neonicotinoid application in containerized plants themselves.  © 2021 The Authors.",2021,10.1098/rspb.2021.1287,288,,0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0,,1,65
174,The weakest link: Haploid honey bees are more susceptible to neonicotinoid insecticides,JOUR,"['Friedli, A', 'Williams, GR', 'Bruckner, S', 'Neumann, P', 'Straub, L']",CHEMOSPHERE,"Neonicotinoid insecticides are currently of major concern for the health of wild and managed insects that provide key ecosystem services like pollination. Even though sublethal effects of neonicotinoids are well known, there is surprisingly little information on how they possibly impact developmental stability, and to what extent genetics are involved. This holds especially true for haploid individuals because they are hemizygous at detoxification loci and may be more susceptible. Here we take advantage of haplodiploidy in Western honey bees, Apis mellifera, to show for the first time that neonicotinoids affect developmental stability in diploid females (workers), and that haploid males (drones) are even more susceptible. Phenotypic fore wing venation abnormalities and fluctuating wing asymmetry, as measures of developmental instability, were significantly increased under field-realistic neonicotinoid-exposure of colonies. The higher susceptibility of haploid drones suggests that heterozygosity can play a key role in the ability to buffer the sublethal effects of neonicotinoids. Aiming to improve conservation efforts, our findings highlight the urgent need to better understand the role that genetics plays at enabling nontarget organisms to cope with insecticide exposure. (C) 2019 The Authors. Published by Elsevier Ltd.",2020,10.1016/j.chemosphere.2019.125145,242,,0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0,,1,66
138,Selected Biochemical Markers Change after Oral Administration of Pesticide Mixtures in Honey Bees,JOUR,"['Migdal, P.', 'Murawska, A.', 'Berbeć, E.', 'Plotnik, M.', 'Skorus, A.', 'Latarowski, K.']",Toxics,"The honey bee is an important pollinator. In the environment, it can be exposed to many harmful factors, such as pesticides. Nowadays, attention is paid to evaluating the potentially harmful effects of these substances. This study aimed to evaluate the effect of worst-case environmental concentrations of pesticide mixtures on honey bee survival and selected physiological markers (the activity of ALT, AST, ALP, and GGTP, and the concentration of albumin, creatinine, urea, and uric acid). Pesticides of three different groups (insecticide—acetamiprid, herbicide—glyphosate, and fungicide—tebuconazole) and their mixtures were resolved in 50% (w/v) sucrose solution and given to bees ad libitum. After 24 h, hemolymph was collected. All mixtures caused higher mortality than single pesticides. Pesticides in mixtures caused disturbances in biochemical markers, and in some cases the interaction between pesticides was synergistic. The mixtures had individual effects on physiology, and the results were sensitive to changes in proportions. © 2022 by the authors.",2022,10.3390/toxics10100590,10,,0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0,,1,67
84,"Lethal effects of various tank mixtures including insecticides, fungicides and fertilizers on honey bees under laboratory, semi-field and field conditions",JOUR,"['Wernecke, A.', 'Frommberger, M.', 'Forster, R.', 'Pistorius, J.']",Journal fur Verbraucherschutz und Lebensmittelsicherheit,"In agricultural crops, honey bees may be exposed to multiple pesticides. However, in field realistic conditions mixtures of products classified as harmless to bees can lead to a synergistic increase of toxicity on honey bees, as known for ergosterol biosynthesis-inhibiting (EBI) fungicides combined with pyrethroids or neonicotinoids. For substances like fertilizers, usually no information on potential side effects on bees is available. Initially, effects from tank mixes containing insecticides, fungicides and fertilizers were investigated under laboratory conditions by use of a spray chamber contact test. For selected combinations, higher tier studies were carried out. Mixtures containing thiacloprid, boscalid and dimoxystrobin with boron fertilizers showed no increase of mortality. In contrast, tank mixes of thiacloprid formulations and EBI-fungicides resulted within 24 h in synergistic mortality increase in laboratory, semi-field and field. Actually, a short time interval of 24 h between individually applied potentially synergistic products like pyrethroid insecticides and EBI fungicides led to an increase of mortality up to 100% under laboratory conditions, indicating that the detoxification was still ongoing, resulting in an increased susceptibility for other stressors during the metabolization process. In conclusion, tank mixtures do not always lead to an increase of honey bee toxicity. However, former published findings about synergistic impacts between neonicotinoides and EBI-fungicides could be confirmed. The findings of our and other higher tier studies finally prompted the competent regulatory authority (BVL) to regulate these mixtures by restriction NB6613 since September 2018. Nevertheless, the investigation of potential interactions between mixing partners and their additive or synergistic effects are the basis for a better understanding and a logical risk assessment to ensure protection of honey bees. © 2019, The Author(s).",2019,10.1007/s00003-019-01233-5,14,,0,0.0,,,,0.0,,,0.0,0.0,,0.0,,,0,,1,68
26,"Delayed and time-cumulative toxicity of imidacloprid in bees, ants and termites",JOUR,"['Rondeau, G.', 'Sánchez-Bayo, F.', 'Tennekes, H.A.', 'Decourtye, A.', 'Ramírez-Romero, R.', 'Desneux, N.']",Scientific Reports,"Imidacloprid, one of the most commonly used insecticides, is highly toxic to bees and other beneficial insects. The regulatory challenge to determine safe levels of residual pesticides can benefit from information about the time-dependent toxicity of this chemical. Using published toxicity data for imidacloprid for several insect species, we construct time-to-lethal-effect toxicity plots and fit temporal power-law scaling curves to the data. The level of toxic exposure that results in 50% mortality after time t is found to scale as t 1.7 for ants, from t 1.6 to t 5 for honeybees, and from t 1.46 to t 2.9 for termites. We present a simple toxicological model that can explain t 2 scaling. Extrapolating the toxicity scaling for honeybees to the lifespan of winter bees suggests that imidacloprid in honey at 0.25 μ ... 1/4g/kg would be lethal to a large proportion of bees nearing the end of their life.",2014,10.1038/srep05566,4,,0,0.0,,0.0,,,,,,,,0.0,,,0,,1,69
166,The influence of acetamiprid and deltamethrin on the mortality and behaviour of honeybees (Apis mellifera carnica Pollman) in oilseed rape cultivations,JOUR,"['Dworzańska, D.', 'Moores, G.', 'Zamojska, J.', 'Strażyński, P.', 'Węgorek, P.']",Apidologie,"The aim of the research was to determine the influence of acetamiprid and deltamethrin on the mortality and behaviour of honeybees of the same variety, coming from the same source and estimated to be in good condition by a professional beekeeper, but in different years and under different weather conditions. Results of research conducted in field isolators in oilseed rape fields in the years 2012–2018 showed no acetamiprid influence either on the mortality or on the behaviour of honeybees. Deltamethrin activity differed from a lack of influence through causing mortality and a weaker condition of honeybee colonies to the destruction of the colony. This demonstrates the relative safety of acetamiprid to honeybees and the high risk of deltamethrin use. The differences in the bee colonies’ reaction to deltamethrin are probably caused by the high acute toxicity of this active ingredient, genetically dependent, variable metabolic capabilities of particular bee colonies, or coexistence of a variety of different stressors—mainly pathogens. © 2020, The Author(s).",2020,10.1007/s13592-020-00792-z,51,,0,,0.0,,,0.0,,0.0,,,,,,,0,,1,70
156,TOXICITY OF INSECTICIDES ON INDIAN HONEY BEE APIS CERANA INDICA F. AND STINGLESS BEE TETRAGONULA IRIDIPENNIS S. IN CASHEW,JOUR,"['Deepika, N.', 'Suresh, K.', 'Usharani, B.', 'Rajamanickam, C.', 'Shanthi, M.']",Indian Journal of Entomology,"and thus highly toxic at 24 hours after treatment (HAT). Imidacloprid led to >70% mortality with both the bee species at 24 HAT, while it varied from 40 to 60% the bees with thiamethoxam, carbosulfan and lambda cyhalothrin at 24 HAT.; The contact toxicity of insecticides used in the cashew ecosystem viz., thiamethoxam, carbosulfan, buprofezin, lambdacyhalothrin, imidacloprid, chlorpyriphos and profenophos were evaluated against Indian bee Apis cerana indica F., and stingless bee Tetragonula iridipennis S. under laboratory conditions. It was observed that buprofezin caused the least mortality of 21.48 and 19.91% with A. cerana indica and T. iridipennis, respectively; chlorpyriphos led to maximum mortality of 100% to with both the bees, © 2019, The Entomological Society of India. All rights reserved.",2022,10.55446/IJE.2021.149,84,,0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,1,71
51,Exposure and risk assessment of acetamiprid in honey bee colonies under a real exposure scenario in Eucalyptus sp. landscapes,JOUR,"['Capela, N.', 'Xu, M.', 'Simões, S.', 'Azevedo-Pereira, H.M.S.V.', 'Peters, J.', 'Sousa, J.P.']",Science of the Total Environment,"Honey bee colonies have shown abnormal mortality rates over the last decades. Colonies are exposed to biotic and abiotic stressors including landscape changes caused by human pressure. Modern agriculture and even forestry, rely on pesticide inputs and these chemicals have been indicated as one of the major causes for colony losses. Neonicotinoids are a common class of pesticides used worldwide that are specific to kill insect pests, with acetamiprid being the only neonicotinoid allowed to be applied outdoors in the EU. To evaluate honeybees' exposure to acetamiprid under field conditions as well as to test the use of in-situ tools to monitor pesticide residues, two honeybee colonies were installed in five Eucalyptus sp. plantations having different area where Epik® (active substance: acetamiprid) was applied as in a common spraying event to control the eucalyptus weevil pest. Flowers, fresh nectar, honey bees and colony products samples were collected and analyzed for the presence of acetamiprid residues. Our main findings were that (1) acetamiprid residues were found in samples collected outside the spraying area, (2) the amount of residues transported into the colonies increased with the size of the sprayed area, (3) according to the calculated Exposure to Toxicity Ratio (ETR) values, spraying up to 22 % of honeybees foraging area does not harm the colonies, (4) colony products can be used as a valid tool to monitor colony accumulation of acetamiprid and (5) the use of Lateral Flow Devices (LFDs) can be a cheap, fast and easy tool to apply in the field, to evaluate the presence of acetamiprid residues in the landscape and colony products. © 2022",2022,10.1016/j.scitotenv.2022.156485,840,,0,0.0,,0.0,,0.0,,,,,,0.0,,,0,,1,72
28,"EFFECT OF FENVALERATE, λ-CYHALOTHRIN, QUINALPHOS AND THIAMETHOXAM ON LARVAL SURVIVAL IN HONEY BEE APIS MELLIFERA L.",JOUR,"['Tuteja, S.', 'Dhanju, A.S.', 'Kaur, G.', 'Singh, R.']",Indian Journal of Entomology,"This study evaluates the effects of some insecticides on the survival of larvae of Apis mellifera L. The pyrethroids (fenvalerate and λ-cyhalothrin) caused maximum mortality at highest concentration (12.5 ppm), when compared to quinalphos and thiamethoxam. Fenvalerate was observed to be extremely toxic in its maximum concentration, as none among 1-2 days old treated larvae (after multiple exposures) survived after 24 hours (i.e., after 4th exposure. Lavae were observed to be tolerant to thiamethoxam as 66.67% survival was observed till emergence under similar conditions. © 2022, The Entomological Society of India. All rights reserved.",2022,10.55446/IJE.2021.300,84,,0,,,,,,,,0.0,,,,,,0,,1,73
178,Toxicity of Insecticides to Pollinators in Cucumber Vis-À-Vis Tolerant Gut Microbiota of Apis dorsata Fabricius,JOUR,"['Trivedi, N.P.', 'Sisodiya, D.B.', 'Raghunandan, B.L.', 'Patel, N.B.', 'Thumar, R.K.', 'Parmar, R.G.']",Pesticide Research Journal,"The toxicity of insecticides to pollinators visiting cucumber flowers was studied wherein spinosad, fipronil and flonicamid exhibited the higher activity of pollinators validating their relatively safer nature towards pollinators while, the lower activity was observed in plots treated with imidacloprid, spiromesifen, chlorantraniliprole as well as cypermethrin which confirmed their more toxicity to pollinators. Total fifteen bacterial isolates were identified from the hind gut of giant honey bee, Apis dorsata L. which consisted five genera viz., Bacillus sp., Klebsiella sp., Citrobacter sp., Providencia sp. and Enterobacter sp. Some of the bacterial isolates exhibited significant growth in the presence of insecticides. © 2024, Society of Pesticide Science India. All rights reserved.",2024,10.5958/2249-524X.2024.00012.X,36,,0,,,,,,,,0.0,,,,,,0,,1,74
141,Side-effect of acetamiprid in adult Africanized honeybee,CONF,"['Pereira, AM', 'Nocelli, RCF', 'Malaspina, O', 'Buenol, OC']",HAZARDS OF PESTICIDES TO BEES: 11TH INTERNATIONAL SYMPOSIUM OF THE ICP-PR BEE PROTECTION GROUP,,2012,10.5073/jka.2012.437.045,437,,0,,,,,,0.0,,0.0,,,,0.0,,0,,1,75
158,The Effect of Application Rate of GF-120 (Spinosad) and Malathion on the Mortality of Apis mellifera (Hymenoptera: Apidae) Foragers,JOUR,"['Cabrera-Marín, NV', 'Liedo, P', 'Sánchez, D']",JOURNAL OF ECONOMIC ENTOMOLOGY,"Beneficial organisms like the honey bee, Apis mellifera L. (Hymenoptera: Apidae), are heavily affected by pest control practices that incorporate insecticides. Safer alternatives as the spinosad-based formulation GF-120 have been developed to overcome this issue. Though both the low concentration of spinosad and the ultra-low-volume application rate of GF-120 are supposed to have a low acute toxicity in honey bee foragers, to our knowledge such claims have not been explicitly proven. We thus carried out a series of experiments to assess the effect of GF-120, malathion, and Spintor (spinosad) on honey bee foragers when applied at two concentrations (80 and 1,500 ppm) and two application rates (low density rate [LDR]-80 drops of 5 mm diameter per square meter; high density rate [HDR]-thousands of 200 -A mu m-diameter droplets per square meter). Interestingly, the three pesticides caused low mortality on foragers when applied at LDR-80, LDR-1,500, or HDR-80. However, HDR-1,500 caused a very high mortality. Based upon these results, we developed a computer program to estimate the average number of foragers that are exposed at LDR and HDR. We found that more foragers receive a lethal dose when exposed at HDR than at the other rates. Our results support the hypothesis that the impact of GF-120 and malathion upon honey bees is minimal when applied at LDR and that computer simulation can help greatly in understanding the effects of pesticides upon nontarget species.",2016,10.1093/jee/tov385,109,,0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,,0,,1,76
52,Exposure of Bombus terrestris L. to three different active ingredients and two application methods for olive pest control,JOUR,"['Varikou, K', 'Garantonakis, N', 'Birouraki, A']",ENTOMOLOGIA GENERALIS,"A potential cause of bumblebee losses on farmland is probably the toxic effects of insecticides used against crop pests. The olive fruit fly, Bactrocera oleae, is a major pest of olive trees in Mediterranean countries, so spray treatments (cover and bait sprays) are applied for this and other minor pests starting in early spring. The objective of this study was to determine the effect of three pesticide spraying solutions (alpha-cypennethrin, dimethoate, and spinosad) and control methods used against olive fruit flies and other olive tree pests, on adult buff-tailed bumblebees, Bombus terrestris (Hymenoptera: Apidae). The results indicated that exposing worker bumblebees to enviromnentally realistic levels of these active ingredients in the laboratory resulted in high mortality rates of 34% (alpha-cypermethrin, cover spray) and 54% (alpha-cypermethrin, bait spray) at the end of the three-day exposure period. Bumblebees are probably at a high risk of mortality when they forage in olive groves with dry residues of a bait solution of a-cypennethrin (which resulted in 54% mortality in this study). Spinosad and dimethoate posed a lower risk of mortality for bumblebees. However, when the tested chemicals were applied to the whole tree canopy and without the bait attractant, the recorded mortality for dimethoate and a-cypennethrin was 8% and 34%, respectively. This study contributes to optimizing the use of the tested active ingredients as well as the applied control methods against managed pests, because it inflicts definite damage to populations of bumble bees and other non-target pollination.",2019,10.1127/entomologia/2019/0706,39,,0,0.0,,0.0,,,,,,,,0.0,,,0,,1,77
33,Effect of the Natural Pesticide Spinosad (GF-120 Formulation) on the Foraging Behavior of Plebeia moureana (Hymenoptera: Apidae),JOUR,"['Sanchez, D', 'Solorzano, ED', 'Liedo, P', 'Vandame, R']",JOURNAL OF ECONOMIC ENTOMOLOGY,"In this study we evaluated the effects of the biorational pesticide, Spinosad (GF-120 formulation), on foraging behavior in the stingless bee Plebeia moureana (Ayala). Several foragers were individually trained to collect an unscented 1.0 M sucrose solution (31% sucrose wt: wt) from a blue plate in one arm of a Y-tube maze. The other arm offered plain water on a yellow plate. After 20-30 visits to the setup, the sucrose solution was exchanged for a sucrose solution mixed with one of five concentrations of GF-120 and 30 consecutive choices of each bee were recorded. Interestingly, the foragers collected the sucrose solution with GF-120 at all concentrations. Our results show that: 1) the GF-120 formulation, when applied at the recommended concentration and mixed with food, does not discourage engaged foragers and, 2) foraging behavior over time is not significantly impaired by the continuous collection of GF-120.",2012,10.1603/EC12047,105,,0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0,,1,78
4,Alterations in honey bee gut microorganisms caused by Nosema spp. and pest control methods,JOUR,"['Diaz, T.', 'del-Val, E.', 'Ayala, R.', 'Larsen, J.']",Pest Management Science,"BACKGROUND: Honey bees are associated with gut microorganisms essential for their nutrition and health. The composition of the microbial community can be used as a biological health indicator and is characterized using biomarker fatty acids. Commonly, gut microorganisms are exposed to pathogens and to an array of chemical and biological pest control methods. RESULTS: We found a strong negative effect on microbial gut community composition when exposed to the bee pest control chemicals oxytetracycline, oxalic acid and imidacloprid, and when inoculated with the bee pest Nosema spp. and the potential bee pest biocontrol agent Lactobacillus plantarum. Results from the in vitro test with bee pest chemicals showed a differential response of Lactobacillus spp. At the community level, some taxonomic groups were more affected depending on treatment, but sharp changes in the microbial structure were caused by compounds generally considered as bee safe. CONCLUSION: Our results show that pests such as Nosema spp. and pest control methods alter the composition of bee gut microorganisms, which may have severe consequences for pathogen defense, physiology and general honey bee health. In addition, L. plantarum has potential as a biocontrol agent against Nosema spp. © 2018 Society of Chemical Industry. © 2018 Society of Chemical Industry",2019,10.1002/ps.5188,75,,0,0.0,,0.0,,0.0,,0.0,,,,0.0,,,0,,1,79
114,Physiological selectivity of insecticides to Apis mellifem (Hymenoptera: Apidae) and Protonectarina sylveirae (Hymenoptera: Vespidae) in citrus,JOUR,"['Fernandes, M.E.D.S.', 'Fernandes, F.L.', 'Picanço, M.C.', 'Queiroz, R.B.', 'Da Silva, R.S.', 'Huertas, A.A.G.']",Sociobiology,"Honeybees and wasps are unusually sensitive to a range of chemical insecticides. It is necessary to preserve the population density of these species in agroecossystems. Therefore, this work aimed to study the physiological selectivity of insecticides to Apis mellifera (Hymenoptera: Apidae) and Protonectarinasylveirae (Hymenoptera: Vespidae) in citrus groves. The bioassays were performed in the laboratory of integrated pest management (IPM) of the UFV. The design of the experiment was a entirely randomized, a factorial scheme with 20 treatments (five insecticides, two species of social insect and two doses of each insecticide), with four repetitions. The insecticides were applied in concentrations corresponding to 50% and 100%. The bioassay used leaves from the median third from the canopy of the plants that belong to the fourth pair from the apex of the stems. The leaves of Citrus sinensis were immersed in solution according to each treatment for five seconds. The insecticides dimethoate (organophosphate), fenpropathrin (pyrethroid) and thiamethoxam (neonicotinoid) presented high toxicity for the predator wasp and bee in the two doses tested. In general, the insecticides triflumuron (benzoyl phenyl urea) and spinosad (spinosin) showed medium levels of selectivity (slightly harmful) to A. mellifera and high selectivity (relatively harmless) in reference to P. sylveirae.",2008,,51,,0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0,,1,80
152,Sublethal pesticide exposure induces larval removal behavior in honeybees through chemical cues,JOUR,"['Schuehly, W', 'Riessberger-Gallé, U', 'López, JH']",ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"We were intrigued by reported observations of reduced brood production and a high number of empty brood cells in bee colonies exposed to sublethal pesticide doses, which could suggest an active removal of larvae. Higher numbers of oenocytes, insect cells responsible for lipid processing and detoxification, were also found in pesticide-exposed larvae. Oenocytes are involved in hydrocarbon metabolism and chemical communication, and we hypothesized that these larvae could display altered cuticular hydrocarbon (CHC) profiles when exposed to pesticides as compared to control larvae. In addition, we proposed that these chemical cues could trigger specific behavioral responses in colony nurses. To test these hypotheses, we analyzed the CHC profiles of artificially reared larvae that had been fed sublethal doses of either dimethoate or clothianidin or fed on lipopolysaccharide (LPS) using gas chromatography-mass spectrometry. We found significant differences in the CHC profiles of these differently treated larvae. In a subsequent behavioral experiment, we transferred clothianidin-treated or LPS-treated larvae into the brood combs of surrogate colonies. Larvae that had been fed either the pesticide or LPS were removed at a significantly higher rate than control larvae. Our results demonstrate that larvae exposed to clothianidin possess altered CHC profiles, are detected in the colony by nurse bees via chemical cues and are actively removed.",2021,10.1016/j.ecoenv.2021.113020,228,,0,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0,,1,81
