record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
144,JOUR,Modulation by neonicotinoids of honeybee α1/chicken β2 hybrid nicotinic acetylcholine receptors expressed in Xenopus laevis oocytes,"['Shigetou, S.', 'Shimada, S.', 'Makoto, I.', 'Matsuda, K.']",Pesticide Biochemistry and Physiology,"Neonicotinoids targeting insect nicotinic acetylcholine (ACh) receptors (insect nAChRs) are used for crop protection, but there is a concern about adverse effects on pollinators such as honeybees (Apis mellifera). Thus, we investigated the agonist actions of neonicotinoids (imidacloprid, thiacloprid and clothianidin) on A. mellifera α1 (Amα1)/chicken β2 hybrid nAChRs in Xenopus laevis oocytes according to the subunit stoichiometry of (Amα1)3(β2)2 and (Amα1)2(β2)3 using voltage-clamp electrophysiology. ACh activated (Amα1)3(β2)2 and (Amα1)2(β2)3 nAChRs with similar current amplitude. We investigated the agonist activity of imidacloprid, thiacloprid and clothianidin for the two hybrid nAChRs and found that: 1) imidacloprid showed higher affinity than clothianidin, whereas clothianidin showed higher efficacy than imidacloprid for the nAChRs; 2) Thiacloprid showed the highest agonist affinity and the lowest efficacy for the nAChRs. The Amα1/β2 subunit ratio influenced the efficacy of imidacloprid and thiacloprid, but hardly affected that of clothianidin. Hydrogen bond formation by the NH group in clothianidin with the main chain carbonyl of the loop B may account, at least in part, for the unique agonist actions of clothianidin on the hybrid nAChRs tested. © 2020 Elsevier Inc.",2020///,2020,10.1016/j.pestbp.2020.02.011,166,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081242233&doi=10.1016%2fj.pestbp.2020.02.011&partnerID=40&md5=85653ef4befcda8166d5834df1065730,Scopus,,,0,,1,13
129,JOUR,"Cofactor-enabled functional expression of fruit fly, honeybee, and bumblebee nicotinic receptors reveals picomolar neonicotinoid actions","['Ihara, M.', 'Furutani, S.', 'Shigetou, S.', 'Shimada, S.', 'Niki, K.', 'Komori, Y.', 'Kamiya, M.', 'Koizumi, W.', 'Magara, L.', 'Hikida, M.', 'Noguchi, A.', 'Okuhara, D.', 'Yoshinari, Y.', 'Kondo, S.', 'Tanimoto, H.', 'Niwa, R.', 'Sattelle, D.B.', 'Matsuda, K.']",Proceedings of the National Academy of Sciences of the United States of America,"The difficulty of achieving robust functional expression of insect nicotinic acetylcholine receptors (nAChRs) has hampered our understanding of these important molecular targets of globally deployed neonicotinoid insecticides at a time when concerns have grown regarding the toxicity of this chemotype to insect pollinators. We show that thioredoxin-related transmembrane protein 3 (TMX3) is essential to enable robust expression in Xenopus laevis oocytes of honeybee (Apis mellifera) and bumblebee (Bombus terrestris) as well as fruit fly (Drosophila melanogaster) nAChR heteromers targeted by neonicotinoids and not hitherto robustly expressed. This has enabled the characterization of picomolar target site actions of neonicotinoids, findings important in understanding their toxicity. © 2020 National Academy of Sciences. All rights reserved.",2020///,2020,10.1073/pnas.2003667117,117,28,,,16283.0,16291.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088177617&doi=10.1073%2fpnas.2003667117&partnerID=40&md5=d7e2009259acf5584ae21348465514f2,Scopus,"['acetylcholine', 'Acetylcholine', 'animal', 'Animals', 'Apis mellifera', 'Article', 'bee', 'Bees', 'Bombus terrestris', 'Bumblebee', 'clothianidin', 'controlled study', 'dose response', 'Dose-Response Relationship, Drug', 'Drosophila melanogaster', 'Fruit fly', 'genetics', 'Honeybee', 'imidacloprid', 'insect protein', 'Insect Proteins', 'insecticide', 'Insecticides', 'membrane protein', 'metabolism', 'neonicotinoid', 'Neonicotinoids', 'Nicotinic acetylcholine receptors', 'nicotinic agent', 'Nicotinic Agonists', 'nicotinic receptor', 'nonhuman', 'oocyte', 'Oocytes', 'priority journal', 'protein expression', 'protein function', 'protein subunit', 'Protein Subunits', 'Receptors, Nicotinic', 'thiacloprid', 'thioredoxin', 'thioredoxin related transmembrane protein 3', 'Thioredoxins', 'unclassified drug', 'Xenopus laevis']",,0,,1,14
76,JOUR,Comparison between imidacloprid effects on AChE and nAChRα1 in target Aphis craccivora and non-target Apis mellifera: experimental and theoretical approaches,"['Ali, HM', 'Abdel-Aty, B', 'El-Sayed, W', 'Mariy, FM', 'Hegazy, GM']",CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE,"Background Neonicotinoids are widespread insecticides because of their potent effects against aphids and other piercing-sucking insects in addition to having high selectivity toward insects rather than vertebrates. However, they affect severely some non-target insects, mainly honeybee in a phenomenon called colony collapse disorder (CCD). Results Effects of imidacloprid (IMI), most used neonicotinoids, on aphid acetylcholinesterase (AChE), in vivo and in vitro were examined; besides, molecular modeling was used to investigate similarities and differences of AChE and nicotinic acetylcholine receptors alpha 1-subunit (nAChR alpha 1) in aphids, target insect, and honeybees, non-target insect. Results showed that aphid AChE was inhibited in vitro, with IC50 108.6 mg/L but not affected in vivo while the mortality was concentration-dependent with high toxicity (LC50 9.50 mg/L); in addition, aphid AChE was more inhibited, in vitro, but with much less effects, in vivo, than that of honeybees. These results indicate that AChE is not the main cause of the observed mortality, but it still has a role in insect resistance system with different responses in both insects. Molecular modeling showed high similarity in primary and secondary structures of AChE indicated by high identity (67%) and low gaps (1%); besides, the same template for both enzymes was auto-selected for homology. In addition, similar positions of the triad amino acids were found in AChE of both insects indicating high similarity. Conversely, the similarity in nAChR alpha 1 in both insects is lower (50% identity and 9% gaps). These gaps (50 amino acids) are found in the intracellular large loop between TM3 and TM4 and account for the observed differences in the nAChR alpha 1 binding sites of in both insects. Conclusion These observed variations in nAChR alpha 1 structures and binding sites in different insect species can be used as good bases in designing new neonicotinoids that express high effects on target insects with better selectivity to minimize adverse effects on non-target organisms.",2024/08/29/,2024,10.1186/s40538-024-00644-3,11,1,2196-5641,WOS:001303583400003,,,,,"['AChE', 'Alfa subunit', 'Cowpea aphid', 'Honeybee', 'NAChR', 'Neonicotinoids']",,0,,1,15
55,JOUR,Rational Design of Triazinone Derivatives with Low Bee Toxicity Based on the Binding Mechanism of Neonicotinoids to Apis mellifera,"['Lu, X.', 'Jiang, Z.', 'Xu, H.', 'Zhang, X.', 'Lin, Y.', 'Pan, S.', 'Zhang, Y.', 'Liu, Y.', 'Wang, Y.', 'Li, X.', 'Duan, H.', 'Yang, X.', 'Ling, Y.']",Journal of Agricultural and Food Chemistry,"Bees, one of the most vital pollinators in the ecosystem and agriculture, are currently threatened by neonicotinoids. To explore the molecular mechanisms of neonicotinoid toxicity to bees, the different binding modes of imidacloprid, thiacloprid, and flupyradifurone with nicotinic acetylcholine receptor (nAChR) α1β1 and cytochrome P450 9Q3 (CYP9Q3) were studied using homology modeling and molecular dynamics simulations. These mechanisms provided a basis for the design of compounds with a potential low bee toxicity. Consequently, we designed and synthesized a series of triazinone derivatives and assessed their bioassays. Among them, compound 5a not only displayed substantially insecticidal activities against Aphis glycines (LC50 = 4.40 mg/L) and Myzus persicae (LC50 = 6.44 mg/L) but also had low toxicity to Apis mellifera. Two-electrode voltage clamp recordings further confirmed that compound 5a interacted with the M. persicae nAChR α1 subunit but not with the A. mellifera nAChR α1 subunit. This work provides a paradigm for applying molecular toxic mechanisms to the design of compounds with low bee toxicity, thereby aiding the future rational design of eco-friendly nicotinic insecticides. © 2024 American Chemical Society.",2024///,2024,10.1021/acs.jafc.4c00679,72,23,,,12956.0,12966.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194926976&doi=10.1021%2facs.jafc.4c00679&partnerID=40&md5=128171ee17a8e3f98a6cf3b6bb570af5,Scopus,"['Acetylcholine receptor', 'Amino acids', 'animal', 'Animals', 'aphid', 'Aphids', 'bee', 'bee toxicity', 'Bee toxicity', 'Bees', 'Binding energy', 'chemistry', 'CYP9Q3', 'Cytochrome P-450 Enzyme System', 'cytochrome P450', 'Cytochrome p450 9q3', 'Cytochromes P450', 'drug design', 'Drug Design', 'drug effect', 'imidacloprid', 'insect protein', 'Insect Proteins', 'insecticidal activity', 'Insecticidal activity', 'insecticide', 'Insecticides', 'metabolism', 'molecular dynamics', 'Molecular dynamics', 'Molecular Dynamics Simulation', 'nAChR α1β1', 'neonicotinoid', 'neonicotinoids', 'Neonicotinoids', 'Nicotinic acetylcholine', 'Nicotinic acetylcholine receptor α1β1', 'nicotinic receptor', 'Nitro Compounds', 'nitro derivative', 'protein binding', 'Protein Binding', 'Rational design', 'Receptors, Nicotinic', 'thiacloprid', 'thiazine derivative', 'Thiazines', 'Toxicity', 'Triazinone derivative', 'triazinone derivatives']",,0,,1,16
88,JOUR,Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides,"['Nakayama, A', 'Sukekawa, M']",PESTICIDE SCIENCE,"Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides such as imidacloprid and acetamiprid was studied by using a method of similarity index and semi-empirical molecular orbital calculations. A series of compounds having an aromatic ring and a cyclic or acyclic amine moiety with an electron-withdrawing group were subjected to the similarity-activity analysis. Energy-minimum structures and electrostatic properties of the molecules were obtained by MNDO-PM3. The electrostatic similarity of each molecule compared with the most active compounds was found to correlate significantly with the binding activity to nicotinic acetylcholine receptor (nAChR) in honey bee when the two molecules were superimposed to maximize the molecular shape similarity by simplex procedure. This indicates that molecular similarity in terms of electrostatic properties is important for activity, as well as superimposability in terms of molecular shape, A schematic model of interaction between neonicotinoids and nAChR is proposed according to the results of similarity-activity analyses. (C) 1998 SCI.",1998/02//,1998,10.1002/(SICI)1096-9063(199802)52:2<104::AID-PS688>3.0.CO;2-S,52,2,0031-613X,WOS:000072112100003,104.0,110.0,,,,,0,,1,17
56,JOUR,Discovery of piperonyl-tethered sulfoximines as novel low bee-toxicity aphicides targeting Amelα1/ratβ2 complex,"['Han, Q.', 'Zhou, Y.', 'Zi, Y.', 'Zhang, R.', 'Feng, T.', 'Zou, R.', 'Zhu, W.', 'Wang, Y.', 'Duan, H.']",International Journal of Biological Macromolecules,"Nicotinic acetylcholine receptor (nAChR) is recognized as a significant insecticide target for neonicotinoids and some agonists. In this study, the nAChR α1 subunit from Apis mellifera was first found to be narrowly tuned to different bee toxicity insecticides, namely, sulfoxaflor (SFX) and flupyradifurone (FPF). Hence, novel sulfoximine derivatives 7a-h were rationally designed and synthesized by introducing a benzo[d][1,3]dioxole moiety into a unique sulfoximine skeleton based on the binding cavity characteristics of Amelα1/ratβ2. The two electrode voltage clamp responses of 7a-h were obviously lower than that of SFX, indicating their potentially low bee toxicity. Besides, representative compounds 7b and 7g exhibited low bee toxicity (LD50 > 11.0 μg/bee at 48 h) revealed by acute contact toxicity bioassays. Molecular modelling results indicated that Ile152, Ala151, and Val160 from honeybee subunit Amelα1 and Lys144 and Trp80 from aphid subunit Mpα1 may be crucial for bee toxicity and aphicidal activity, respectively. These results clarify the toxic mechanism of agonist insecticides on nontargeted pollinators and reveal novel scaffold sulfoximine aphicidal candidates with low bee toxicity. These results will provide a new perspective on the rational design and highly effective development of novel eco-friendly insecticides based on the structure of the nAChR subunit. © 2023 Elsevier B.V.",2023///,2023,10.1016/j.ijbiomac.2023.126719,253,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171128331&doi=10.1016%2fj.ijbiomac.2023.126719&partnerID=40&md5=c31257c1043a86dedd3ff79206f6ef36,Scopus,"['1,3 benzodioxole derivative', 'Acetylcholine receptor', 'acute toxicity', 'adult', 'alanine', 'animal', 'animal cell', 'animal experiment', 'Animals', 'aphicidal activity', 'aphicide', 'Aphicide', 'Apis mellifera', 'Article', 'bee', 'bee toxicity', 'Bee toxicity', 'Bees', 'benzo[d][1,3]dioxole', 'bioassay', 'chemical structure', 'chemistry', 'controlled study', 'electrophysiology', 'Electrophysiology', 'Electrophysiology response', 'flupyradifurone', 'honeybee', 'insecticidal activity', 'insecticide', 'Insecticides', 'isoleucine', 'LD50', 'Lethal Dose 50', 'lysine', 'molecular model', 'nAChR subunit', 'neonicotinoid', 'Neonicotinoids', 'Nicotinic acetylcholine', 'Nicotinic acetylcholine receptor subunit', 'nicotinic receptor', 'nicotinic receptor alpha1', 'nicotinic receptor beta2', 'nonhuman', 'oxime derivative', 'pipamperone', 'protein protein interaction', 'protein structure', 'protein targeting', 'rat', 'Receptors, Nicotinic', 'Scaffolds', 'structure analysis', 'sulfoxaflor', 'sulfoximine derivative', 'Sulfoximine derivatives', 'Sulfoximines', 'Sulfur Compounds', 'sulfur derivative', 'synthesis', 'Toxicity', 'toxicity testing', 'tryptophan', 'unclassified drug', 'valine', 'voltage clamp technique']",,0,,1,18
86,JOUR,Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides,"['Nakayama, A', 'Sukekawa, M']",PESTICIDE SCIENCE,"Quantitative correlation between molecular similarity and receptor-binding activity of neonicotinoid insecticides such as imidacloprid and acetamiprid was studied by using a method of similarity index and semi-empirical molecular orbital calculations. A series of compounds having an aromatic ring and a cyclic or acyclic amine moiety with an electron-withdrawing group were subjected to the similarity-activity analysis. Energy-minimum structures and electrostatic properties of the molecules were obtained by MNDO-PM3. The electrostatic similarity of each molecule compared with the most active compounds was found to correlate significantly with the binding activity to nicotinic acetylcholine receptor (nAChR) in honey bee when the two molecules were superimposed to maximize the molecular shape similarity by simplex procedure. This indicates that molecular similarity in terms of electrostatic properties is important for activity, as well as superimposability in terms of molecular shape, A schematic model of interaction between neonicotinoids and nAChR is proposed according to the results of similarity-activity analyses. (C) 1998 SCI.",1998/02//,1998,10.1002/(SICI)1096-9063(199802)52:2<104::AID-PS688>3.3.CO;2-J,52,2,0031-613X,WOS:000072112100003,104.0,110.0,,,,,0,,1,19
53,JOUR,Design and structure optimization of novel butenolide derivatives as low bee-toxicity candidates,"['Zhu, K.', 'Lu, X.', 'Li, X.', 'Han, Q.', 'Zou, R.', 'Yang, Z.', 'Li, H.', 'Duan, H.']",Journal of Molecular Structure,"The discovery of new neonicotinoid alternatives with high efficiency against pests and eco-safety toward bees has become an increasingly urgent need in recent years. The relationship between the oil-water partition coefficient (logP) and the bee-toxicity of commercial nicotinic acetylcholine receptor (nAChR) competitive modulators was explored in this work. Compared compounds with a high bee-toxicity, compounds with low bee-toxicity were found to have higher logP values. Therefore, two series of novel butenolide derivatives with different hydrophobic groups were designed and synthesized by including different hydrophobic groups. The insecticidal activity study showed that compounds I-01 (LC50=112.96 μg/mL), II-05 (LC50=124.68 μg/mL), and II-11 (LC50=87.89 μg/mL) were with higher insecticidal activity against Aphis glycines and lower calculated logP values among all synthesized compounds. Molecular dynamics simulations indicated that three butenolide compounds formed some hydrogen bonding or π-π stacking interactions with insect acetylcholine binding protein (AChBP). In addition, the bee-toxicity bioassay also showed that compounds I-01, II-05 and II-11 were with much lower contact bee-toxicity than imidacloprid. The possible mechanism of the bee toxicity of the novel butenolide compounds was explored based on the nAChR function subunit AmeIα8/ratβ2. This study will provide rational guidance on novel butenolide compounds as low-bee-toxicity candidates based on their molecular hydrophobic properties. © 2023",2023///,2023,10.1016/j.molstruc.2023.135257,1282,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149303804&doi=10.1016%2fj.molstruc.2023.135257&partnerID=40&md5=6a3cab67f78f710a3aa47a04b190750c,Scopus,"['Acetylcholine receptor', 'Amino acids', 'Butenolide', 'Butenolides', 'Hydrogen bonds', 'Hydrophobic group', 'Hydrophobic groups', 'Hydrophobicity', 'Low bee-toxicity', 'Molecular dynamics', 'nAChR functional subunit AmeIα8/ratβ2', 'Nicotinic acetylcholine', 'Nicotinic acetylcholine receptor functional subunit ameiα8/ratβ2', 'Oil-water partition coefficient', 'Oil/water', 'Structural optimization', 'Synthesised', 'Toxicity', 'Water partition coefficients']",,0,,1,20
57,JOUR,Screening and Optimization of Novel Low Bee-Toxicity Phenylacetohydrazone Compounds Based on Insect nAChR Selectivity,"['Yang, ZK', 'Wu, X', 'Zhang, JL', 'Lu, XX', 'Li, X', 'Jiang, ZY', 'Song, DL', 'Duan, HX', 'Yang, XL']",CHINESE JOURNAL OF ORGANIC CHEMISTRY,"Increasing numbers of neonicotinoids have recently been banned by the European Union (EU) and the United States of America (USA) due to their potential high risk to pollinating bees. In this work, a phenylacetohydrazone compound VS-04 was found via scaffold hopping to exert good mortality rate against soybean aphids based on a double combinational strategy of virtual screening and bioassay technique. The molecular interaction mode to honeybee nicotinic acetylcholine receptor (nAChR) for the newly found compound VS-04 obviously differed from that of the known imidacloprid. The newly synthesized phenylacetohydrazone compounds 3c and 3e caused soybean aphids to have a moderate mortality rate of approximately 70% at a concentration of 500 mu g/mL. Importantly, the bee-toxicity study confirmed that compounds 3c and 3e showed much lower acute contact toxicity with LD50 value (30.35 and 124.4 mu g/bee) of 3 similar to 4 orders of magnitude than that of imidacloprid (0.019 mu g/bee). The hydrazone substructure of compound 3c was found to be a L-shape low-energy conformation confirmed by a crystal structure of its analog 3m and inversely point toward a subunit of honeybee receptor via a molecular interaction study, indicating its potential low bee-toxicity. Compounds 4f and 4g (optimized derivatives of 3e) indeed showed better insecticidal activity against soybean aphids with moderate LC50 values of 83.42 and 66.44 mu g/mL, respectively, compared with 3e (147.30 mu g/mL). This work facilitates the discovery of suitable and ecofriendly candidates as alternatives to neonicotinoids based on different insect nAChR structure.",2021/07/25/,2021,10.6023/cjoc202101028,41,7,0253-2786,WOS:000691058000022,2774.0,2787.0,,,"['Aplysia california acetylcholine binding protein (Ac-AChBP)', 'Neonicotinoid', 'Phenylacetohydrazone compounds', 'Scaffold hopping', 'Target and nontarget selectivity']",,0,,1,21
58,JOUR,"Design, Synthesis and Bioactivity of Novel Low Bee-Toxicity Compounds Based on Flupyrimin","['Lu, X.', 'Xu, H.', 'Zhang, X.', 'Sun, T.', 'Lin, Y.', 'Zhang, Y.', 'Li, H.', 'Li, X.', 'Yang, X.', 'Duan, H.', 'Ling, Y.']",Molecules,"Neonicotinoids are important insecticides for controlling aphids in agriculture. Growing research suggested that neonicotinoid insecticides are a key factor causing the decline of global pollinator insects, such as bees. Flupyrimin (FLP) is a novel nicotinic insecticide with unique biological properties and no cross-resistance, and is safe for pollinators. Using FLP as the lead compound, a series of novel compounds were designed and synthesized by replacing the amide fragment with a sulfonamideone. Their structures were confirmed by 1H NMR, 13C NMR and HRMS spectra. Bioassay results showed that compound 2j had good insecticidal activity against Aphis glycines with an LC50 value of 20.93 mg/L. Meanwhile, compound 2j showed significantly lower acute oral and contact toxicity to Apis mellifera. In addition, compound 2j interacted well with the protein in insect acetylcholine binding protein (AChBP). The molecular docking on honeybee nicotinic acetylcholine receptor (nAChR) indicated that the sulfonamide group of compound 2j did not form a hydrogen bond with Arg173 of the β subunit, which conforms to the reported low bee-toxicity conformation. In general, target compound 2j can be regarded as a bee-friendly insecticide candidate. © 2022 by the authors.",2022///,2022,10.3390/molecules27186133,27,18,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138429884&doi=10.3390%2fmolecules27186133&partnerID=40&md5=02f09e651375b0c5ccb078cf86619cc3,Scopus,"['acetylcholine', 'Acetylcholine', 'amide', 'Amides', 'animal', 'Animals', 'aphid', 'Aphids', 'bee', 'Bees', 'chemistry', 'Flupyrimin derivatives', 'insect protein', 'Insect Proteins', 'insecticide', 'Insecticides', 'low bee-toxicity', 'metabolism', 'molecular docking', 'Molecular Docking Simulation', 'neonicotinoid', 'Neonicotinoids', 'nicotinic acetylcholine receptor (nAChR)', 'nicotinic insecticide', 'nicotinic receptor', 'Nitro Compounds', 'nitro derivative', 'Receptors, Nicotinic', 'sulfonamide', 'Sulfonamides']",,0,,1,22
