record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,issn,accession_number,keywords,tertiary_authors,secondary_authors,url,name_of_database,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
295,944,JOUR,Assessment of chronic sublethal effects of imidacloprid on honey bee colony health,"['Dively, G.P.', 'Embrey, M.S.', 'Kamel, A.', 'Hawthorne, D.J.', 'Pettis, J.S.']",PLoS ONE,"Here we present results of a three-year study to determine the fate of imidacloprid residues in hive matrices and to assess chronic sublethal effects on whole honey bee colonies fed supplemental pollen diet containing imidacloprid at 5, 20 and 100 Œºg/kg over multiple brood cycles. Various endpoints of colony performance and foraging behavior were measured during and after exposure, including winter survival. Imidacloprid residues became diluted or non-detectable within colonies due to the processing of beebread and honey and the rapid metabolism of the chemical. Imidacloprid exposure doses up to 100 Œºg/kg had no significant effects on foraging activity or other colony performance indicators during and shortly after exposure. Diseases and pest species did not affect colony health but infestations of Varroa mites were significantly higher in exposed colonies. Honey stores indicated that exposed colonies may have avoided the contaminated food. Imidacloprid dose effects was delayed later in the summer, when colonies exposed to 20 and 100 Œºg/kg experienced higher rates of queen failure and broodless periods, which led to weaker colonies going into the winter. Pooled over two years, winter survival of colonies averaged 85.7, 72.4, 61.2 and 59.2% in the control, 5, 20 and 100 Œºg/kg treatment groups, respectively. Analysis of colony survival data showed a significant dose effect, and all contrast tests comparing survival between control and treatment groups were significant, except for colonies exposed to 5 Œºg/kg. Given the weight of evidence, chronic exposure to imidacloprid at the higher range of field doses (20 to 100 Œºg/kg) in pollen of certain treated crops could cause negative impacts on honey bee colony health and reduced overwintering success, but the most likely encountered high range of field doses relevant for seed-treated crops (5 Œºg/kg) had negligible effects on colony health and are unlikely a sole cause of colony declines. ¬© 2015, Public Library of Science. All rights reserved.",2015///,2015,10.1371/journal.pone.0118748,10.0,3,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925424705&doi=10.1371%2fjournal.pone.0118748&partnerID=40&md5=16edd8ea7cf0b83efc564c9661edb5ce,Scopus,,0,,1,11
535,108,JOUR,Bumblebee colony development following chronic exposure to field-realistic levels of the neonicotinoid pesticide thiamethoxam under laboratory conditions,"['Stanley, DA', 'Raine, NE']",SCIENTIFIC REPORTS,"Neonicotinoid pesticides are used in agriculture to reduce damage from crop pests. However, beneficial insects such as bees can come into contact with these pesticides when foraging in treated areas, with potential consequences for bee declines and pollination service delivery. Honeybees are typically used as a model organism to investigate insecticide impacts on bees, but relatively little is known about impacts on other taxa such as bumblebees. In this experiment, we chronically exposed whole mature bumblebee (Bombus terrestris) colonies to field-realistic levels of the neonicotinoid thiamethoxam (2.4ppb & 10ppb) over four weeks, and compared colony growth under laboratory conditions. We found no impact of insecticide exposure on colony weight gain, or the number or mass of sexuals produced, although colonies exposed to 2.4ppb produced larger males. As previous studies have reported pesticide effects on bumblebee colony growth, this may suggest that impacts on bumblebee colonies are more pronounced for colonies at an earlier stage in the reproductive cycle. Alternatively, it may also indicate that thiamethoxam differs in toxicity compared to previously tested neonicotinoids in terms of reproductive effects. In either case, assessing bumblebee colony development under field conditions is likely more informative for real world scenarios than tests conducted in laboratory conditions.",2017/08/14/,2017,10.1038/s41598-017-08752-x,7.0,,,,2045-2322,WOS:000407559100005,,,,,,,0,,1,12
543,963,JOUR,A Four-Year Field Program Investigating Long-Term Effects of Repeated Exposure of Honey Bee Colonies to Flowering Crops Treated with Thiamethoxam,"['Pilling, E.', 'Campbell, P.', 'Coulson, M.', 'Ruddle, N.', 'Tornier, I.']",PLoS ONE,"Neonicotinoid residues in nectar and pollen from crop plants have been implicated as one of the potential factors causing the declines of honey bee populations. Median residues of thiamethoxam in pollen collected from honey bees after foraging on flowering seed treated maize were found to be between 1 and 7 Œºg/kg, median residues of the metabolite CGA322704 (clothianidin) in the pollen were between 1 and 4 Œºg/kg. In oilseed rape, median residues of thiamethoxam found in pollen collected from bees were between <1 and 3.5 Œºg/kg and in nectar from foraging bees were between 0.65 and 2.4 Œºg/kg. Median residues of CGA322704 in pollen and nectar in the oilseed rape trials were all below the limit of quantification (1 Œºg/kg). Residues in the hive were even lower in both the maize and oilseed rape trials, being at or below the level of detection of 1 Œºg/kg for bee bread in the hive and at or below the level of detection of 0.5 Œºg/kg for hive nectar, honey and royal jelly samples. The long-term risk to honey bee colonies in the field was also investigated, including the sensitive overwintering stage, from four years consecutive single treatment crop exposures to flowering maize and oilseed rape grown from thiamethoxam treated seeds at rates recommended for insect control. Throughout the study, mortality, foraging behavior, colony strength, colony weight, brood development and food storage levels were similar between treatment and control colonies. Detailed examination of brood development throughout the year demonstrated that colonies exposed to the treated crop were able to successfully overwinter and had a similar health status to the control colonies in the following spring. We conclude that these data demonstrate there is a low risk to honey bees from systemic residues in nectar and pollen following the use of thiamethoxam as a seed treatment on oilseed rape and maize. ¬© 2013 Pilling et al.",2013///,2013,10.1371/journal.pone.0077193,8.0,10,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886064005&doi=10.1371%2fjournal.pone.0077193&partnerID=40&md5=08bf230b8449fa8f445dc05138885719,Scopus,,0,,1,13
534,958,JOUR,Effects of the neonicotinoid pesticide thiamethoxam at field-realistic levels on microcolonies of Bombus terrestris worker bumble bees,"['Laycock, I.', 'Cotterell, K.C.', ""O'Shea-Wheller, T.A."", 'Cresswell, J.E.']",Ecotoxicology and Environmental Safety,"Neonicotinoid pesticides are currently implicated in the decline of wild bee populations. Bumble bees, Bombus spp., are important wild pollinators that are detrimentally affected by ingestion of neonicotinoid residues. To date, imidacloprid has been the major focus of study into the effects of neonicotinoids on bumble bee health, but wild populations are increasingly exposed to alternative neonicotinoids such as thiamethoxam. To investigate whether environmentally realistic levels of thiamethoxam affect bumble bee performance over a realistic exposure period, we exposed queenless microcolonies of Bombus terrestris L. workers to a wide range of dosages up to 98Œºgkg-1 in dietary syrup for 17 days. Results showed that bumble bee workers survived fewer days when presented with syrup dosed at 98Œºg thiamethoxamkg-1, while production of brood (eggs and larvae) and consumption of syrup and pollen in microcolonies were significantly reduced by thiamethoxam only at the two highest concentrations (39, 98Œºgkg-1). In contrast, we found no detectable effect of thiamethoxam at levels typically found in the nectars of treated crops (between 1 and 11Œºgkg-1). By comparison with published data, we demonstrate that during an exposure to field-realistic concentrations lasting approximately two weeks, brood production in worker bumble bees is more sensitive to imidacloprid than thiamethoxam. We speculate that differential sensitivity arises because imidacloprid produces a stronger repression of feeding in bumble bees than thiamethoxam, which imposes a greater nutrient limitation on production of brood. ¬© 2013 Elsevier Inc.",2014///,2014,10.1016/j.ecoenv.2013.10.027,100.0,1,153,158,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892602774&doi=10.1016%2fj.ecoenv.2013.10.027&partnerID=40&md5=ec4e0e2e11fd0cfd95e2ea6500fb0294,Scopus,,0,,1,14
123,52,JOUR,Monitoring the effects of thiamethoxam applied as a seed treatment to winter oilseed rape on the development of bumblebee (Bombus terrestris) colonies,"['Thompson, H', 'Coulson, M', 'Ruddle, N', 'Wilkins, S', 'Harrington, P', 'Harkin, S']",PEST MANAGEMENT SCIENCE,"BackgroundThe development of bumblebee (Bombus terrestris audax) colonies that had foraged for 5 weeks on flowering winter oilseed rape grown from seed treated with thiamethoxam (as Cruiser OSR) was assessed (two control, one treated field). Colony development was evaluated by monitoring the colony mass, forager activity was assessed, both at the hive and within the crop, and the contribution of oilseed rape to the pollen stored within the colony was analysed. ResultsPollen collected from the treated crop contained residues of 1.0 mu g thiamethoxam kg(-1) and 3.0 mu g CGA322704 (metabolite likely equivalent to clothiandin) kg(-1), and nectar contained residues of 1.8 mu g thiamethoxam kg(-1) and no metabolite. No residues of thiamethoxam or CGA322704 were detected in samples from the control fields. Up to 93% of bumblebee collected pollen sampled from within the colonies originated from oilseed rape, and B. terrestris were observed actively foraging on all the fields. Colonies on all three fields showed similar rates of mass gain during the exposure phase and comparable production of gynes and drones. ConclusionsB. terrestris colonies placed adjacent to a field of flowering oilseed rape grown from thiamethoxam-treated seed developed at a comparable rate with colonies placed adjacent to oilseed rape grown from untreated seed. (c) 2015 Society of Chemical Industry",2016/09//undefined,2016,10.1002/ps.4202,72.0,9,1737,1742,1526-498X,WOS:000380729400012,,,,,,,0,,1,15
171,981,JOUR,"Effects of imidacloprid, a neonicotinoid pesticide, on reproduction in worker bumble bees (Bombus terrestris)","['Laycock, I.', 'Lenthall, K.M.', 'Barratt, A.T.', 'Cresswell, J.E.']",Ecotoxicology,"Bumble bees are important pollinators whose populations have declined over recent years, raising widespread concern. One conspicuous threat to bumble bees is their unintended exposure to trace residues of systemic neonicotinoid pesticides, such as imidacloprid, which are ingested when bees forage on the nectar and pollen of treated crops. However, the demographic consequences for bumble bees of exposure to dietary neonicotinoids have yet to be fully established. To determine whether environmentally realistic levels of imidacloprid are capable of making a demographic impact on bumble bees, we exposed queenless microcolonies of worker bumble bees, Bombus terrestris, to a range of dosages of dietary imidacloprid between zero and 125 Œºg L -1 and examined the effects on ovary development and fecundity. Microcolonies showed a dose-dependent decline in fecundity, with environmentally realistic dosages in the range of 1 lg L-1 capable of reducing brood production by one third. In contrast, ovary development was unimpaired by dietary imidacloprid except at the highest dosage. Imidacloprid reduced feeding on both syrup and pollen but, after controlling statistically for dosage, microcolonies that consumed more syrup and pollen produced more brood. We therefore speculate that the detrimental effects of imidacloprid on fecundity emerge principally from nutrient limitation imposed by the failure of individuals to feed. Our findings raise concern about the impact of neonicotinoids on wild bumble bee populations. However, we recognize that to fully evaluate impacts on wild colonies it will be necessary to establish the effect of dietary neonicotinoids on the fecundity of bumble bee queens. ¬© Springer Science+Business Media, LLC 2012.",2012///,2012,10.1007/s10646-012-0927-y,21.0,7,1937,1945,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868128229&doi=10.1007%2fs10646-012-0927-y&partnerID=40&md5=890b4ccf728569521f0bac26b6f3d864,Scopus,,0,,1,16
216,968,JOUR,Repression and recuperation of brood production in Bombus terrestris bumble bees exposed to a pulse of the neonicotinoid pesticide imidacloprid,"['Laycock, I.', 'Cresswell, J.E.']",PLoS ONE,"Currently, there is concern about declining bee populations and some blame the residues of neonicotinoid pesticides in the nectar and pollen of treated crops. Bumble bees are important wild pollinators that are widely exposed to dietary neonicotinoids by foraging in agricultural environments. In the laboratory, we tested the effect of a pulsed exposure (14 days 'on dose' followed by 14 days 'off dose') to a common neonicotinoid, imidacloprid, on the amount of brood (number of eggs and larvae) produced by Bombus terrestris L. bumble bees in small, standardised experimental colonies (a queen and four adult workers). During the initial 'on dose' period we observed a dose-dependent repression of brood production in colonies, with productivity decreasing as dosage increased up to 98 Œºg kg-1 dietary imidacloprid. During the following 'off dose' period, colonies showed a dose-dependent recuperation such that total brood production during the 28-day pulsed exposure was not correlated with imidacloprid up to 98 Œºg kg-1. Our findings raise further concern about the threat to wild bumble bees from neonicotinoids, but they also indicate some resilience to a pulsed exposure, such as that arising from the transient bloom of a treated mass-flowering crop. ¬© 2013 Laycock, Cresswell.",2013///,2013,10.1371/journal.pone.0079872,8.0,11,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891847565&doi=10.1371%2fjournal.pone.0079872&partnerID=40&md5=c95398840c4316e40856693282a9ed17,Scopus,,0,,1,17
390,745,JOUR,Does winter oilseed rape grown from clothianidin-coated seeds affect experimental populations of mason bees and bumblebees? A semi-field and field study,"['Dietzsch, A.C.', 'Kunz, N.', 'Wirtz, I.P.', 'St√§hler, M.', 'Heimbach, U.', 'Pistorius, J.']",Journal fur Verbraucherschutz und Lebensmittelsicherheit,"Impacts of neonicotinoid-containing pesticides on pollinators have been heavily debated in recent years. While bees in the field get rarely exposed to lethal concentrations of neonicotinoids applied as seed coating, sublethal levels found in pollen and nectar may affect bee population development. We assessed a realistic and a worst-case scenario of clothianidin exposure to mason bees (Osmia bicornis) and bumblebees (Bombus terrestris) by conducting a small-scale field and semi-field experiment at sites planted with winter oilseed rape. Flight activity, mortality and population development (brood, colony strength and weight) of bumblebees and number of mason bee brood cells were assessed at three locations. We also analysed clothianidin residues in bee-collected pollen and nectar. We detected clothianidin at low concentrations in nectar and pollen; residues in pollen were higher than in nectar but did not exceed a maximum field concentration of 2.7¬†¬µg/kg for bumblebees and 4.7¬†¬µg/kg for mason bees. Exposure did not result in significant negative impacts on bumblebee colony development and potential reproductive success of mason bees in either semi-field or field setup. During exposure bumblebees in semi-field treatment tunnels were flying less actively than in control tunnels. Bumblebee colonies in treatment tunnels weighed more than control colonies at the end of the experiment. Our findings suggest that field-realistic exposure to oilseed rape grown from clothianidin-treated seeds (10¬†g clothianidin/kg seeds) poses little risks to mason bees, bumblebees and their population development. However, an impairment of flower visitation under a worst-case scenario may have implications for pollination services and crop production. ¬© 2019, Bundesamt f√ºr Verbraucherschutz und Lebensmittelsicherheit (BVL).",2019///,2019,10.1007/s00003-019-01225-5,14.0,3,223,238,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067641041&doi=10.1007%2fs00003-019-01225-5&partnerID=40&md5=b9cc247f444efdff1e2c1173f8187c7a,Scopus,,0,,1,18
170,564,JOUR,A Comparison of Pollen and Syrup Exposure Routes in Bombus impatiens (Hymenoptera: Apidae) Microcolonies: Implications for Pesticide Risk Assessment,"['Weitekamp, C.A.', 'Koethe, R.W.', 'Lehmann, D.M.']",Environmental Entomology,"Bumble bees are important pollinators for both native plants and managed agricultural systems. Accumulating evidence has shown that pesticides, including neonicotinoids, can have a range of adverse effects on bumble bee health. Most laboratory studies that assess the effects of chronic neonicotinoid exposure on bumble bees use syrup as the delivery vehicle, rather than pollen. However, in the field, it is likely that bumble bees are exposed to neonicotinoids in both nectar (syrup) and pollen. To examine the potential for different effects based on the vehicle, we compared two studies of chronic exposure to the neonicotinoid acetamiprid in Bombus impatiens microcolonies. We examined correlations between microcolony endpoints and identified associations between the timing of colony pollen and syrup consumption and drone production. Furthermore, in line with previous results, we found that average drone weight was affected at a range of doses only when microcolonies were exposed to acetamiprid via pollen. In general, our analyses point to the importance of the treatment vehicle and suggest that critical effects on developing brood could be missed when neonicotinoid exposure occurs only through syrup.  ¬© 2022 Published by Oxford University Press on behalf of Entomological Society of America.",2022///,2022,10.1093/ee/nvac026,51.0,3,613,620,,,"['acetamiprid', 'animal', 'Animals', 'bee', 'Bees', 'Bumble bee', 'drone', 'Hymenoptera', 'microcolony', 'neonicotinoid', 'Neonicotinoids', 'pesticide', 'Pesticides', 'pollen', 'Pollen', 'pollinator', 'risk assessment', 'Risk Assessment', 'sublethal']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132453934&doi=10.1093%2fee%2fnvac026&partnerID=40&md5=2728846ff34afcdae226195959cfc3e8,Scopus,,0,,1,19
173,71,JOUR,Field realistic doses of pesticide imidacloprid reduce bumblebee pollen foraging efficiency,"['Feltham, H', 'Park, K', 'Goulson, D']",ECOTOXICOLOGY,"Bumblebees and other pollinators provide a vital ecosystem service for the agricultural sector. Recent studies however have suggested that exposure to systemic neonicotinoid insecticides in flowering crops has sub-lethal effects on the bumblebee workforce, and hence in reducing queen production. The mechanism behind reduced nest performance, however, remains unclear. Here we use Radio Frequency Identification (RFID) technology to test whether exposure to a low, field realistic dose (0.7 ppb in sugar water and 6 ppb in pollen) of the neonicotinoid imidacloprid, reduces worker foraging efficiency. Whilst the nectar foraging efficiency of bees treated with imidacloprid was not significantly different than that of control bees, treated bees brought back pollen less often than control bees (40 % of trips vs 63 % trips, respectively) and, where pollen was collected, treated bees brought back 31 % less pollen per hour than controls. This study demonstrates that field-realistic doses of these pesticides substantially impacts on foraging ability of bumblebee workers when collecting pollen, and we suggest that this provides a causal mechanism behind reduced queen production in imidacloprid exposed colonies.",2014/04//undefined,2014,10.1007/s10646-014-1189-7,23.0,3,317,323,0963-9292,WOS:000333127600001,,,,,,,0,,1,20
597,707,JOUR,Chronic high-dose neonicotinoid exposure decreases overwinter survival of Apis mellifera L.,"['Wood, S.C.', 'Kozii, I.V.', 'de Mattos, I.M.', 'Silva, R.C.M.', 'Klein, C.D.', 'Dvylyuk, I.', 'Moshynskyy, I.', 'Epp, T.', 'Simko, E.']",Insects,"Overwinter colony mortality is an ongoing challenge for North American beekeepers. During winter, honey bee colonies rely on stored honey and beebread, which is frequently contaminated with the neonicotinoid insecticides clothianidin and thiamethoxam. To determine whether neonicotinoid exposure affects overwinter survival of Apis mellifera L., we chronically exposed overwintering field colonies and winter workers in the laboratory to thiamethoxam or clothianidin at different concentrations and monitored survival and feed consumption. We also investigated the sublethal effects of chronic thiamethoxam exposure on colony pathogen load, queen quality, and colony temperature regulation. Under field conditions, high doses of thiamethoxam significantly increased overwinter mortality compared to controls, with field-realistic doses of thiamethoxam showing no significant effect on colony overwinter survival. Under laboratory conditions, chronic neonicotinoid exposure significantly decreased survival of winter workers relative to negative control at all doses tested. Chronic high-dose thiamethoxam exposure was not shown to impact pathogen load or queen quality, and field-realistic concentrations of thiamethoxam did not affect colony temperature homeostasis. Taken together, these results demonstrate that chronic environmental neonicotinoid exposure significantly decreases survival of winter workers in the laboratory, but only chronic high-dose thiamethoxam significantly decreases overwinter survival of colonies in the field. ¬© 2019 by the authors. Licensee MDPI, Basel, Switzerland.",2020///,2020,10.3390/insects11010030,11.0,1,,,,,"['Canada', 'Clothianidin', 'Honey bee', 'Sublethal', 'Thiamethoxam', 'Winter']",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077977982&doi=10.3390%2finsects11010030&partnerID=40&md5=fa3a88433965266265e35b687269c2df,Scopus,,0,,1,21
400,951,JOUR,"Chronic exposure of imidacloprid and clothianidin reduce queen survival, foraging, and nectar storing in colonies of bombus impatiens","['Scholer, J.', 'Krischik, V.']",PLoS ONE,"In an 11-week greenhouse study, caged queenright colonies of Bombus impatiens Cresson, were fed treatments of 0 (0 ppb actual residue I, imidacloprid; C, clothianidin), 10 (14 I, 9 C), 20 (16 I, 17C), 50 (71 I, 39 C) and 100 (127 I, 76 C) ppb imidacloprid or clothianidin in sugar syrup (50%). These treatments overlapped the residue levels found in pollen and nectar of many crops and landscape plants, which have higher residue levels than seed-treated crops (less than 10 ppb, corn, canola and sunflower). At 6 weeks, queen mortality was significantly higher in 50 ppb and 100 ppb and by 11 weeks in 20 ppb-100 ppb neonicotinyl-treated colonies. The largest impact for both neonicotinyls starting at 20 (16 I, 17 C) ppb was the statistically significant reduction in queen survival (37% I, 56% C) ppb, worker movement, colony consumption, and colony weight compared to 0 ppb treatments. Bees at feeders flew back to the nest box so it appears that only a few workers were collecting syrup in the flight box and returning the syrup to the nest. The majority of the workers sat immobilized for weeks on the floor of the flight box without moving to fed at sugar syrup feeders. Neonicotinyl residues were lower in wax pots in the nest than in the sugar syrup that was provided. At 10 (14) ppb I and 50 (39) ppb C, fewer males were produced by the workers, but queens continued to invest in queen production which was similar among treatments. Feeding on imidacloprid and clothianidin can cause changes in behavior (reduced worker movement, consumption, wax pot production, and nectar storage) that result in detrimental effects on colonies (queen survival and colony weight). Wild bumblebees depending on foraging workers can be negatively impacted by chronic neonicotinyl exposure at 20 ppb. ¬© 2014 Krischik, Scholer.",2014///,2014,10.1371/journal.pone.0091573,9.0,3,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898612237&doi=10.1371%2fjournal.pone.0091573&partnerID=40&md5=aa07d353ee46623650c4b9da794e2aa3,Scopus,,0,,1,22
