record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,issn,accession_number,start_page,end_page,url,name_of_database,keywords,short_title,asreview_prior,exported_notes_1,included,asreview_ranking
110,JOUR,Chronic oral toxicity protocol for adult solitary bees (Osmia bicornis L.): Reduced survival under long-term exposure to a ï¿½ï¿½ï¿½bee-safeï¿½ï¿½ï¿½,"Azpiazu, C.; Sgolastra, F.; Ippolito, A.; Albacete, S.; Brandt, A.; Colli, M.; Grossar, D.; Jeker, L.; Malagnini, V.; Sancho, G.; Splitt, A.; Straub, L.; Strobl, V.; Boranski, M.; Jachuï¿½ï¿½a, J.; Martins, C.; Medrzycki, P.; Simon-Delso, N.; Tosi, S.; Bosch",Environmental Pollution,"Pollinators are essential for crop productivity. Yet, in agricultural areas, they may be threatened by pesticide exposure. Current pesticide risk assessments predominantly focus on honey bees, with a lack of standardized protocols for solitary bees. This study addresses this gap by developing a long-term oral exposure protocol tailored for O. bicornis. We conducted initial trials to determine optimal container sizes and feeding methods, ensuring high survival rates and accurate syrup consumption measurements. A validation test involving five laboratories was then conducted with the insecticide Flupyradifurone (FPF). Control mortality thresholds were set at ï¿½ï¿½ï¿½ 15% at 10 days. Three laboratories achieved ï¿½ï¿½ï¿½10%, demonstrating the protocol's effectiveness in maintaining healthy test populations. The seasonal timing of experiments influenced control mortality, underscoring the importance of aligning tests with the natural flight period of the population used. Our findings revealed dose-dependent effen syrup consumption, showing stimulatory effects at lower concentrations and inhibitory effects at higher ones. The 10-day median lethal daily dose (LDD50) of FPF for O. bicornis (531.92 ng/bee/day) was 3.4-fold lower than that reported for Apis mellifera (1830 ng/bee/day), indicating Osmia's higher susceptibility. Unlike other insecticides, FPF did not exhibit time-reinforced toxicity. This study introduces a robust protocol for chronic pesticide exposure in solitary bees, addressing a critical gap in current risk assessment. Based on its low risk to honey bees and bumblebees, FPF is approved for application during flowering. However, our results suggest that it may threaten Osmia populations under realistic field conditions. Our findings underscore the need for comparative toxicity studies to ensure comprehensive protection of all pollinators and the importance of accounting for long term exposure scenarios in risk assessment. By enhancing our understanding of chronic pesticide effects in solitary bees, our study should contribute to the development of more effective conservation strategies and sustainable agricultural practices. ï¿½ï¿½ 2024 The Aut",2024,2024,10.1016/j.envpol.2024.125129,363.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207255876&doi=10.1016%2fj.envpol.2024.125129&partnerID=40&md5=8f2cab86958078b9f41ae5916477558a,,'current; Chronic test; Crop productivity; Flupyradifurone; Honey bee; Insect control; Insecticides; Long term exposure; Pesticide effects; Pesticides exposures; Risk assessment; Risk perception; Risks assessments; Syrup consumption; Time-reinforced toxicity; Time-reinforced toxicity (TRT); Toxicity,,0,,1,11
17,JOUR,"Toxicological evaluation of different pesticides in Tetragonisca angustula Latreille (Hymenoptera, Apidae)","['Stuchi, A.L.P.B.', 'Moreira, D.R.', 'Gigliolli, A.A.S.', 'Galhardo, D.', 'Falco, J.R.P.', 'de Toledo, V.A.A.', 'Ruvolo-Takasusuki, M.C.C.']",Acta Scientiarum - Animal Sciences,"The stingless bee Tetragonisca angustula is an important pollinator of different agricultural and native crops. This study evaluated changes in the relative activity of esterases and critical electrolyte concentration in brain cells after exposure to pesticides malathion and thiamethoxam. Lethal concentration 50% showed greater toxicity of thiamethoxam in relation to malathion. Esterases EST-3 and EST-4 (carboxylesterase) were partially inhibited after contamination by contact and ingestion of malathion and contamination by contact with thiamethoxam, suggesting participation of these esterases in the metabolization of these compounds. The lowest critical electrolyte concentration (CEC) was found after contamination by malathion ingestion (0.15 M), indicating changes in gene expression. The alterations observed in the intensity of EST-3 and EST-4 and the chromatin structure indicate that pesticides can act in gene expression and be used as biomarkers of contaminant residues. Furthermore, knowing the susceptibility of T. angustula bees to pesticides, it would be possible to use this species for biomonitoring environmental quality in preserved areas and agroecosystems. ï¿½ï¿½ 2023, Eduem - Editora da Universidade Estadual de Maringa. All rights reser",2023///,2023,10.4025/actascianimsci.v45i1.58412,45.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143587332&doi=10.4025%2factascianimsci.v45i1.58412&partnerID=40&md5=ef69cdc9652172bfa149ade187c847fc,Scopus,"['chromatin', 'esterases', 'isoenzymes', 'stingless bee']",,0,,1,12
0,JOUR,"Hummingbirds and bumble bees exposed to neonicotinoid and organophosphate insecticides in the Fraser Valley, British Columbia, Canada","['Bishop, C.A.', 'Moran, A.J.', 'Toshack, M.C.', 'Elle, E.', 'Maisonneuve, F.', 'Elliott, J.E.']",Environmental Toxicology and Chemistry,"To measure exposure to neonicotinoid and other pesticides in avian pollinators, we made novel use of cloacal fluid and fecal pellets from rufous (Selasphorus rufus) and Anna's (Calypte anna) hummingbirds living near blueberry fields in the Fraser River Valley and Vancouver Island, British Columbia, Canada. To examine on-farm exposure to pesticides in invertebrate pollinators, we also collected bumble bees native to Canada (Bombus mixtus, Bombus flavifrons, and Bombus melanopygus), their pollen, and blueberry leaves and flowers from within conventionally sprayed and organic blueberry farms. By sites and sample type, the results reported in the present study represent pooled samples (n = 1). In 2015 to 2016, the combined concentration of the neonicotinoid insecticides imidacloprid, thiamethoxam, and clothianidin detected in hummingbird cloacal fluid from sites near conventionally sprayed blueberry fields was 3.63 ng/mL (ppb). Among the 18 compounds measured in fecal pellets, including one neonicotinoid (imidacloprid), only piperonyl butoxide was detected (1.47ï¿½ï¿½ï¿½5.96 ng/g). Piperonyl butoxide is a cytochrome P450 inhibitor applied with some insecticides to increase their toxic efficacy. Only diazinon was detected in bumble bees (0.197 ng/g), whereas diazinon (1.54ï¿½ï¿½ï¿½1.7 ng/g) and imidacloprid (up to 18.4 ng/g) were detected in pollen collected from bumble bees including the bees from organic sites located near conventionally sprayed blueberry farms. Imidacloprid was also detected at 5.16 ng/g in blueberry flowers collected 1 yr post spray from 1 of 6 conventionally sprayed blueberry farms. Environ Toxicol Chem 2018;37:2143ï¿½ï¿½ï¿½2152. ï¿½ï¿½ 201",2018///,2018,10.1002/etc.4174,37.0,8,,,2143.0,2152.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050379644&doi=10.1002%2fetc.4174&partnerID=40&md5=d4594a07501be8a9f4044f66a102231a,Scopus,,,1,,0,13
112,JOUR,A novel insecticide impairs bumblebee memory and sucrose responsiveness across high and low nutrition,"Gray, L.K.; Hulsey, M.; Siviter, H.",Royal Society Open Science,"Wild bees are important pollinators of crops and wildflowers but are exposed to a myriad of different anthropogenic stressors, such as pesticides and poor nutrition, as a consequence of intensive agriculture. These stressors do not act in isolation, but interact, and may exacerbate one another. Here, we assessed whether a field-realistic concentration of flupyradifurone, a novel pesticide that has been labelled as 'bee safe' by regulators, influenced bumblebee sucrose responsiveness and long-term memory. In a fully crossed experimental design, we exposed individual bumblebees (Bombus impatiens) to flupyradifurone at high (50% (w/w)) or low (15% (w/w)) sucrose concentrations, replicating diets that are either carbohydrate rich or poor, respectively. We found that flupyradifurone impaired sucrose responsiveness and long-term memory at both sucrose concentrations, indicating that better nutrition did not buffer the negative impact of flupyradifurone. We found no individual impact of sugar deficiency on bee behaviour and no significant interactions between pesticide exposure and poor nutrition. Our results add to a growing body of evidence demonstrating that flupyradifurone has significant negative impacts on pollinators, indicating that this pesticide is not 'bee safe'. This suggests that agrochemical risk assessments are not protecting pollinators from the unintended consequences of pesticide use.  ï¿½ï¿½ 2024 The Auth",2024,2024,10.1098/rsos.231798,11.0,5,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193238788&doi=10.1098%2frsos.231798&partnerID=40&md5=03be6a6c1d0fb9c0f9bd68e75f929ef3,,bee behaviour; Bombus; interaction effects; pesticide; pollinators; poor nutrition,,1,,0,14
43,JOUR,First insights into the honey bee (Apis mellifera) brain lipidome and its neonicotinoid-induced alterations associated with reduced self-grooming behavior,"['Morfin, N.', 'Fillier, T.A.', 'Pham, T.H.', 'Goodwin, P.H.', 'Thomas, R.H.', 'Guzman-Novoa, E.']",Journal of Advanced Research,"Introduction: Honey bees (Apis mellifera) play key roles in food production performing complex behaviors, like self-grooming to remove parasites. However, the lipids of their central nervous system have not been examined, even though they likely play a crucial role in the performance of cognitive process to perform intricate behaviors. Lipidomics has greatly advanced our understanding of neuropathologies in mammals and could provide the same for honey bees. Objectives: The objectives of this study were to characterize the brain lipidome of adult honey bees and to assess the effect of clothianidin (a neurotoxic insecticide) on the brain lipid composition, gene expression, and performance of self-grooming behavior under controlled conditions (cage experiments). Methods: After seven days of exposure to oral sublethal doses of clothianidin, the bees were assessed for self-grooming behavior; their brains were dissected to analyze the lipidome using an untargeted lipidomics approach and to perform a high throughput RNAseq analysis. Results: Compared to all other organisms, healthy bee brain lipidomes contain unusually high levels of alkyl-ether linked (plasmanyl) phospholipids (51.42%) and low levels of plasmalogens (plasmenyl phospholipids; 3.46%). This could make it more susceptible to the effects of toxins in the environment. A positive correlation between CL 18:3/18:1/14:0/22:6, TG 6:0/11:2/18:1, LPE 18:0e and intense self-grooming was found. Sublethal doses of a neonicotinoid altered PC 20:3e/15:0, PC 16:0/18:3, PA 18:0/24:1, and TG 18:1/18:1/18/1 levels, and affected gene expression linked to GPI-anchor biosynthesis pathway and energy metabolism that may be partially responsible for the altered lipid composition. Conclusion: This study showed that lipidomics can reveal honey bee neuropathologies associated with reduced grooming behavior due to sublethal neonicotinoid exposure. The ease of use, unusual brain lipidome as well as characterized behaviors that are affected by the environment make honey bees a promising model organism for studying the neurolipidome and associations with neurobehavioral disorders. ï¿½ï¿½ ",2022///,2022,10.1016/j.jare.2021.08.007,37.0,,,,75.0,89.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113674681&doi=10.1016%2fj.jare.2021.08.007&partnerID=40&md5=3402264eaea4aabfd4c6f44eec4b5507,Scopus,"['Brain', 'Grooming', 'Honey bees', 'Lipidome', 'Neonicotinoids', 'Social immunity']",,1,,0,15
107,JOUR,Flupyradifurone reduces nectar consumption and foraging but does not alter honey bee recruitment dancing,"Wu, Y.-Y.; Pasberg, P.; Diao, Q.-Y.; Nieh, J.C.",Ecotoxicology and Environmental Safety,"Foraging is essential for honey bee colony fitness and is enhanced by the waggle dance, a recruitment behavior in which bees can communicate food location and quality. We tested if the consumption of nectar (sucrose solution) with a field-realistic concentration of 4 ppm flupyradifurone (FPF) could alter foraging behavior and recruitment dancing in Apis mellifera. Foragers were repelled by FPF. They visited the FPF feeder less often and spent less time imbibing sucrose solution (2.5 M, 65% w/w) with FPF. As a result, bees feeding on the FPF treatment consumed 16% less nectar. However, FPF did not affect dancing: there were no effects on unloading wait time, the number of dance bouts per nest visit, or the number of dance circuits performed per dance bout. FPF could therefore deter bees from foraging on contaminated nectar. However, the willingness of bees to recruit nestmates for nectar with FPF is concerning. Recruitment can rapidly amplify the number of foragers and could overcome the decrease in consumption of FPF-contaminated nectar, resulting in a net inflow of pesticide to the colony. FPF also significantly altered the expression of 116 genes, some of which may be relevant for the olfactory learning deficits induced by FPF and the toxicity of FPF. ï¿½ï¿½ 2020 Elsevier ",2021,2021,10.1016/j.ecoenv.2020.111268,207.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090323685&doi=10.1016%2fj.ecoenv.2020.111268&partnerID=40&md5=9fac6ef23821bce22b936d49571bcec4,,4-Butyrolactone; animal; animal experiment; animal tissue; Animals; Anti-feedant; antifeedant; Apis mellifera; Apoidea; Article; bee; Bees; communication; Communication; concentration (composition); controlled study; drug effect; feeding behavior; Feeding Behavior; flupyradifurone; food; Food; foraging; foraging behavior; gamma butyrolactone; gene expression; genetic analysis; honeybee; insecticide; Insecticides; nectar; nonhuman; olfactory nerve disease; pesticide; physiology; Plant Nectar; pyridine derivative; Pyridines; Recruitment; recruitment (population dynamics); RNA sequencing; sublethal concentration; sublethal effect; Sublethal effects; sucrose; Sucrose; toxicity; transcriptome; unclassified drug; Waggle dancing,,1,,0,16
108,JOUR,Multiple stresses induced by chronic exposure to flupyradifurone affect honey bee physiological states,"Chen, J.; Liu, Y.-J.; Wang, Q.; Zhang, L.; Yang, S.; Feng, W.-J.; Shi, M.; Gao, J.; Dai, P.-L.; Wu, Y.-Y.",Science of the Total Environment,"Flupyradifurone (FPF) has been reported to have a potential risk to terrestrial and aquatic ecosystems. In the present study, the effects of chronic FPF exposure on bees were systematically investigated at the individual behavioral, tissue, cell, enzyme activity, and the gene expression levels. Chronic exposure (14 d) to FPF led to reduced survival (12 mg/L), body weight gain (4 and 12 mg/L), and food utilization efficiency (4 and 12 mg/L). Additionally, FPF exposure (12 mg/L) impaired sucrose sensitivity and memory of bees. Morphological analysis revealed significant cellular and subcellular changes in brain neurons and midgut epithelial cells, including mitochondrial damage, nuclear disintegration, and apoptosis. FPF exposure (4 and 12 mg/L) led to oxidative stress, as evidenced by increased lipid peroxidation and alterations in antioxidant enzyme activity. Notably, gene expression analysis indicated significant dysregulation of apoptosis, immune, detoxification, sucrose responsiveness and memory-related genes, suggesting the involvement of different pathways in FPF-induced toxicity. The multiple stresses and potential mechanisms described here provide a basis for determining the intrinsic toxicity of FPF. ï¿½ï¿½ 2024 Elsevier ",2024,2024,10.1016/j.scitotenv.2024.173418,935.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193903650&doi=10.1016%2fj.scitotenv.2024.173418&partnerID=40&md5=72c2fcb1307a0bdae090a1e553f0db9b,,"4-Butyrolactone; animal; animal experiment; animal tissue; Animals; apoptosis; Apoptosis; Aquatic ecosystems; Article; bee; Bees; body weight gain; caspase 3; cell damage; Cell death; Chronic exposure; controlled study; death; detoxification; Detoxification; Disintegration; drug effect; enzyme activity; Enzyme activity; flupyradifurone; Flupyradifurone; gamma butyrolactone; gene expression; Gene expression; Honey bee; honeybee; immunity; Immunity; immunofluorescence; lactoperoxidase; lipid peroxidation; long term exposure; malonaldehyde; Multiple stress; nonhuman; Olfactory behavior; olfactory cue; oxidative stress; Oxidative stress; Oxidative Stress; physiological response; Physiological state; physiological stress; physiology; pollution exposure; Potential risks; real time reverse transcription polymerase chain reaction; Stress-induced; Stress, Physiological; Sugar (sucrose); superoxide dismutase; survival rate; Tissue cells; Toxicity; transmission electron microscopy; unclassified drug",,1,,0,17
102,JOUR,Investigating the role of landscape composition on honey bee colony winter mortality: A long-term analysis,"['Kuchling, S', 'Kopacka, I', 'Kalcher-Sommersguter, E', 'Schwarz, M', 'Crailsheim, K', 'Brodschneider, R']",SCIENTIFIC REPORTS,"The health of honey bee colonies is, amongst others, affected by the amount, quality and diversity of available melliferous plants. Since landscape is highly diverse throughout Austria regarding the availability of nutritional resources, we used data from annual surveys on honey bee colony losses ranging over six years to analyse a possible relationship with land use. The data set comprises reports from a total of 6,655 beekeepers and 129,428 wintered honey bee colonies. Regions surrounding the beekeeping operations were assigned to one of six clusters according to their composition of land use categories by use of a hierarchical cluster analysis, allowing a rough distinction between urban regions, regions predominated by semi-natural areas and pastures, and mainly agricultural environments. We ran a Generalised Linear Mixed Model and found winter colony mortality significantly affected by operation size, year, and cluster membership, but also by the interaction of year and cluster membership. Honey bee colonies in regions composed predominantly of semi-natural areas, coniferous forests and pastures had the lowest loss probability in four out of six years, and loss probabilities within these regions were significantly lower in five out of six years compared to those within regions composed predominantly of artificial surfaces, broad-leaved and coniferous forest.",2018/08/16/,2018,10.1038/s41598-018-30891-y,8.0,,2045-2322,WOS:000441775900027,,,,,,,1,,0,18
66,JOUR,Effectiveness of floral enhancement in reducing honeybee exposure to insecticides,"['Okubo, S', 'Shoji, A', 'Kimura, K', 'Morimoto, N', 'Yoshiyama, M']",APPLIED ENTOMOLOGY AND ZOOLOGY,"Alleviating nutritional stress in European honeybee hives helps to increase resilience to parasite infections and reduces the interactive effects of pesticides. Here, we used a field experiment to evaluate the effectiveness of floral enhancement in reducing bee exposure to insecticides. A mass-flowering crop, white mustard, was cultivated in a small patch near an experimental apiary comprising 10 hives. To assess the frequency of floral patch use by bees in each hive, we attached electronic tags to bees foraging on white mustard flowers and then recorded the number of tagged bees in each hive a day before insecticide spraying in the adjacent paddy fields. The number of corpses around hive entrances increased within a day after the spraying but varied among hives. There was a significant negative correlation between the number of tagged bees and the cumulative number of corpses at each hive. We suggest that attracting foraging bees to mass-flowering resources near an apiary helps to reduce insecticide exposure risk.",2021/05//,2021,10.1007/s13355-021-00727-9,56.0,2,0003-6862,WOS:000617076300001,207.0,215.0,,,"['Dinotefuran', 'Paddy landscape', 'Radio-frequency identification', 'Sinapis alba', 'white mustard']",,1,,0,19
53,JOUR,Modulation by neonicotinoids of honeybee ï¿½ï¿½1/chicken ï¿½ï¿½2 hybrid nicotinic acetylcholine receptors expressed in Xenopus laevis,"['Shigetou, S.', 'Shimada, S.', 'Makoto, I.', 'Matsuda, K.']",Pesticide Biochemistry and Physiology,"Neonicotinoids targeting insect nicotinic acetylcholine (ACh) receptors (insect nAChRs) are used for crop protection, but there is a concern about adverse effects on pollinators such as honeybees (Apis mellifera). Thus, we investigated the agonist actions of neonicotinoids (imidacloprid, thiacloprid and clothianidin) on A. mellifera ï¿½ï¿½1 (Amï¿½ï¿½1)/chicken ï¿½ï¿½2 hybrid nAChRs in Xenopus laevis oocytes according to the subunit stoichiometry of (Amï¿½ï¿½1)3(ï¿½ï¿½2)2 and (Amï¿½ï¿½1)2(ï¿½ï¿½2)3 using voltage-clamp electrophysiology. ACh activated (Amï¿½ï¿½1)3(ï¿½ï¿½2)2 and (Amï¿½ï¿½1)2(ï¿½ï¿½2)3 nAChRs with similar current amplitude. We investigated the agonist activity of imidacloprid, thiacloprid and clothianidin for the two hybrid nAChRs and found that: 1) imidacloprid showed higher affinity than clothianidin, whereas clothianidin showed higher efficacy than imidacloprid for the nAChRs; 2) Thiacloprid showed the highest agonist affinity and the lowest efficacy for the nAChRs. The Amï¿½ï¿½1/ï¿½ï¿½2 subun thiacloprid, but hardly affected that of clothianidin. Hydrogen bond formation by the NH group in clothianidin with the main chain carbonyl of the loop B may account, at least in part, for the unique agonist actions of clothianidin on the hybrid nAChRs tested. ï¿½ï¿½ 2020 Elsevier ",2020///,2020,10.1016/j.pestbp.2020.02.011,166.0,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081242233&doi=10.1016%2fj.pestbp.2020.02.011&partnerID=40&md5=85653ef4befcda8166d5834df1065730,Scopus,,,0,,0,20
19,JOUR,The Effect of Application Rate of GF-120 (Spinosad) and Malathion on the Mortality of Apis mellifera (Hymenoptera: Apidae) Foragers,"['Cabrera-Marï¿½ï¿½n, NV', 'Liedo, P', 'Sï¿½ï¿½nc",JOURNAL OF ECONOMIC ENTOMOLOGY,"Beneficial organisms like the honey bee, Apis mellifera L. (Hymenoptera: Apidae), are heavily affected by pest control practices that incorporate insecticides. Safer alternatives as the spinosad-based formulation GF-120 have been developed to overcome this issue. Though both the low concentration of spinosad and the ultra-low-volume application rate of GF-120 are supposed to have a low acute toxicity in honey bee foragers, to our knowledge such claims have not been explicitly proven. We thus carried out a series of experiments to assess the effect of GF-120, malathion, and Spintor (spinosad) on honey bee foragers when applied at two concentrations (80 and 1,500 ppm) and two application rates (low density rate [LDR]-80 drops of 5 mm diameter per square meter; high density rate [HDR]-thousands of 200 -A mu m-diameter droplets per square meter). Interestingly, the three pesticides caused low mortality on foragers when applied at LDR-80, LDR-1,500, or HDR-80. However, HDR-1,500 caused a very high mortality. Based upon these results, we developed a computer program to estimate the average number of foragers that are exposed at LDR and HDR. We found that more foragers receive a lethal dose when exposed at HDR than at the other rates. Our results support the hypothesis that the impact of GF-120 and malathion upon honey bees is minimal when applied at LDR and that computer simulation can help greatly in understanding the effects of pesticides upon nontarget species.",2016/04//,2016,10.1093/jee/tov385,109.0,2,0022-0493,WOS:000374497000004,515.0,519.0,,,,,0,,0,21
83,JOUR,Digestion dynamics of acetamiprid during royal jelly formation and exposure risk assessment to honeybee larva based on processing factor,"['Jiang, P.', 'Zhang, S.', 'Chai, Y.', 'He, Q.', 'Gao, Q.', 'Xiao, J.', 'Yu, L.', 'Cao, H.']",Environmental Science and Pollution Research,"Previous studies to the exposure effects of acetamiprid on honeybees were based on the analysis of bee pollen and honey sacs from field trials or of beebread and honey in the hive, which overestimate or underestimate the risk of exposure to pesticide residues. It was believed that the processing factor (PF) is an important variable to determine the final pesticide residue during royal jelly formation and the actual risk to honeybee larva. Hence, a QuEChERS method to determine acetamiprid contents in honeybee samples was established in this study. Then, the PFs for acetamiprid in beebread fermentation, honey brewing, and royal jelly formation were determined to be 0.85, 0.76, and 0.16, respectively. The PF for royal jelly formation was 0.04 when acetamiprid was detected in beebread alone, and it was 0.12 when acetamiprid was only detected in honey. Finally, the predicted exposure concentration of acetamiprid in royal jelly was calculated to be 2.05ï¿½ï¿½ï¿½ï¿½g/kg using the PF without significant difference wi0th percentile value (3.64ï¿½ï¿½ï¿½ï¿½g/kg) in the actual sample. However, the value was 16.62ï¿½ï¿½ï¿½ï¿½g/kg without considering the PF. This study establishes a methodology for the correct evaluation of the risk to bee larva of acetamiprid residues in bee pollen and honey sac contents and the residual levels in royal jelly. ï¿½ï¿½ 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part",2023///,2023,10.1007/s11356-023-28954-3,30.0,40,,,93044.0,93053.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165867051&doi=10.1007%2fs11356-023-28954-3&partnerID=40&md5=9f3cb6a3299685e81e2f6325b8fdd894,Scopus,"['acetamiprid', 'Acetamiprid', 'animal', 'Animals', 'bee', 'Bees', 'digestion', 'Digestion', 'Exposure risk', 'fatty acid', 'Fatty Acids', 'honey', 'Honey', 'honeybee', 'Honeybee larva food', 'larva', 'Larva', 'pesticide residue', 'Pesticide residues', 'Pesticide Residues', 'pollen', 'pollution exposure', 'Processing factor', 'propolis', 'Propolis', 'risk assessment', 'royal jelly', 'Royal jelly']",,0,,0,22
