record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,exported_notes_2
747,JOUR,"Potential source of ecofriendly insecticides: Essential oil induces avoidance and cause lower impairment on the activity of a stingless bee than organosynthetic insecticides, in laboratory","['Matos, W.B.', 'Santos, A.C.C.', 'Lima, A.P.S.', 'Santana, E.D.R.', 'Silva, J.E.', 'Blank, A.F.', 'Araújo, A.P.A.', 'Bacci, L.']",Ecotoxicology and Environmental Safety,"The negative effect of insecticides on bees has been reported as one of the factors associated with the decline in population of these pollinators. Thus, the aim of this study was to evaluate the response of the stingless bee Nannotrigona aff. testaceicornis (Lepeletier, 1836) to a promising source of new insecticide molecules obtained from Lippia sidoides (rosemary pepper) essential oil (EO) and its major compounds (thymol, ρ-cymene, and (E)-caryophyllene), comparing them to commercial insecticides (organosynthetic: imidacloprid, deltamethrin and semisynthetic: spinetoram). For this, stingless bees were exposed by contact with these compounds to evaluate the lethal and sublethal (locomotion and flight orientation) toxicity. The L. sidoides EO and its major compounds have low lethal toxicity to forager worker bees (N. aff. testaceicornis). The organosynthetics imidacloprid (LD50 = 0.00146 µg bee−1) and deltamethrin (LD50 = 0.0096 µg bee−1) were about 209,589 and 31,875 times more toxic, respectively, than the least toxic natural compound, (E)-caryophyllene (LD50 = 306 µg bee−1). Locomotion ability and flight orientation were little affected by spinetoram and by L. sidoides EO and its major compounds, however, were greatly reduced by the imidacloprid and deltamethrin insecticides. Besides shows low lethal and sublethal toxicity, the bioinsecticides were also avoided by the forager bees. Individuals treated with the L. sidoides EO and thymol were avoided by the untreated bees. Therefore, the natural products studied here were promising due to their recognized effectiveness against pest insects and greater safety to bees N. aff. testaceicornis. © 2020 The Authors",2021///,2021,10.1016/j.ecoenv.2020.111764,209,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097635727&doi=10.1016%2fj.ecoenv.2020.111764&partnerID=40&md5=f03141a6fd7bcf8c1e65d02ee945455a,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pollination', 'Article', 'controlled study', 'nonhuman', 'Pollination', 'Pyrethrins', 'pyrethroid', 'sublethal effect', 'forager', 'Hexapoda', 'physiology', 'comparative study', 'Meliponinae', 'stingless bee', 'laboratory', 'laboratory method', 'toxicology', 'locomotion', 'Laboratories', 'LD50', 'Lethal Dose 50', 'Toxicology', 'Locomotion', 'Sublethal effect', 'macrolide', 'Macrolides', 'essential oil', 'Oils, Volatile', 'Stingless bee', 'Meliponini', 'nitrile', 'Nitriles', 'deltamethrin', 'spinetoram', 'thymol', 'Bioinsecticide', 'caryophyllene', 'Lippia sidoides', 'Nannotrigona', 'Nannotrigona testaceicornis', 'para cymene', 'Pepper-rosmarin', 'rosemary', 'Rosmarinus officinalis']",,,,,1,
701,JOUR,"Toxic responses of blue orchard mason bees (Osmia lignaria) following contact exposure to neonicotinoids, macrocyclic lactones, and pyrethroids","['Peterson, E.M.', 'Green, F.B.', 'Smith, P.N.']",Ecotoxicology and Environmental Safety,"Analysis of particulate matter originating from beef cattle feed yards on the High Plains of the United States has revealed occurrence of multiple pesticides believed to potentially impact non-Apis pollinators. Among these pesticides are those that are highly toxic to Apis mellifera (honey bees). However, little non-Apis bee species toxicity data exist; especially pertaining to beef cattle feed yard-derived pesticides. Therefore, we conducted a series of 96-h contact toxicity tests with blue orchard mason bees (Osmia lignaria) using three neonicotinoids, two pyrethroids, and two macrocyclic lactones. Neonicotinoids (thiamethoxam, imidacloprid, and clothianidin) were most toxic with LD50 values ranging from 2.88 to 26.35 ng/bee, respectively. Macrocyclic lactones (abamectin and ivermectin) were also highly toxic to O. lignaria with LD50 estimates of 5.51–32.86 ng/bee. Pyrethroids (permethrin and bifenthrin) were relatively less toxic with LD50 values greater than 33 ng/bee. Sensitivity ratios for each pesticide were calculated to relate O. lignaria LD50 values to existing honey bee toxicity data. All three neonicotinoids were more toxic to O. lignaria than A. mellifera, but pyrethroids and abamectin were relatively less toxic. Additionally, three of seven pesticides (43%) resulted in significantly different mass normalized LD50 values for male and female O. lignaria. These results indicate that non-Apis pollinators may be highly susceptible to pesticides originating from beef cattle feed yards, necessitating consideration of more stringent regulatory protections than those based on A. mellifera pesticide sensitivity. © 2020 The Authors",2021///,2021,10.1016/j.ecoenv.2020.111681,208,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096681977&doi=10.1016%2fj.ecoenv.2020.111681&partnerID=40&md5=ce6552dc57071201233a00da02827cbe,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'imidacloprid', 'neonicotinoid', 'Neonicotinoids', 'pollination', 'pollinator', 'animal experiment', 'Article', 'controlled study', 'female', 'neonicotinoid pesticide', 'nonhuman', 'pesticide', 'Pesticides', 'Pollination', 'pollution exposure', 'Pyrethrins', 'pyrethroid', 'pyrethroid pesticide', 'Apis mellifera', 'clothianidin', 'concentration (parameter)', 'drug effect', 'environmental exposure', 'honeybee', 'toxicity', 'thiamethoxam', 'acute toxicity', 'toxicity testing', 'male', 'Male', 'LD50', 'Lethal Dose 50', 'macrolide', 'Female', 'Osmia', 'Osmia lignaria', 'dose response', 'Dose-Response Relationship, Drug', 'ecotoxicity', 'physiological response', 'Toxicity Tests, Acute', 'Apis', 'Models, Theoretical', 'theoretical model', 'bifenthrin', 'permethrin', 'sex difference', 'abamectin', 'ivermectin', 'lactone', 'Lactones', 'macrocyclic compound', 'Macrocyclic Compounds', 'calculation', 'Great Plains']",,,,,1,
597,JOUR,Toxicity evaluation of two insecticides on tetragonisca angustula and scaptotrigona xanthotricha (Hymenoptera: Apidae),"['Quiroga-Murcia, D.E.', 'Zotti, M.J.', 'Zenner de Polanía, I.', 'Pech-Pech, E.E.']",Agronomia Colombiana,"Stingless bees (Hymenoptera: Apidae, Meliponini) have crucial roles in the ecosystem, offering pollination service and contributing to genetic diversity of species, and also providing honey and wax to humankind. Tetragonisca angustula and Scaptotrigona xanthotricha are species that have been used since ancient times for beekeeping. Currently these and other species have been exposed to agronomic practices, among which the use of synthetic pesticides used for crop protection stands out. The aim of this study was to evaluate the toxicity of the insecticides thiamethoxam and fipronil, which are used in agriculture in several countries in the tropical and subtropical belt in order to establish the risk that these products represent to the survival of these two species. The oral and topical LD50 was obtained by Probit analysis. Comparisons with the LD50s of other stingless bees and Apis mellifera were realized. Although further studies are required to calculate the real risk of the two compounds, the results showed an evident susceptibility of both species. We concluded that it is essential to use tools and practices that reduce the risk, and perform toxicological evaluations of new and existing pesticides on stingless bees. © 2017, Universidad Nacional de Colombia1. All rights reserved.",2017///,2017,10.15446/agron.colomb.v35n3.65447,35,3,340,349,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060892767&doi=10.15446%2fagron.colomb.v35n3.65447&partnerID=40&md5=57c712269d888692263a48d595f6319e,Scopus,,,,Evaluación de la toxicidad de dos insecticidas sobre tetragonisca angustula y scaptotrigona xanthotricha (Hymenoptera: apidae),,1,
695,JOUR,"Comparative toxicity of fipronil, malathion, and thiamethoxam on the stingless bee Tetragonisca fiebrigi (Schwarz, 1938)","['Stuchi, A.L.P.B.', 'Moreira, D.R.', 'Galhardo, D.', 'Dos Santos, S.A.', 'Ronqui, L.', 'Cantagalli, L.B.', 'Lopes, D.A.', 'Sinópolis-Gigliolli, A.A.', 'de Toledo, V.A.A.', 'Ruvolo-Takasusuki, M.C.C.']",Acta Scientiarum - Biological Sciences,"Stingless bees are important pollinators for various plant crops. We investigated the susceptibility of Tetragonisca fiebrigi to sublethal concentrations of insecticides fipronil, malathion, and thiamethoxam (administered through contact and ingestion) by determining the LC50 values after 24 hours of exposure and analyzing changes in the activity of esterase isoenzymes and the chromatin in brain cells. The LC50 values showed that all three insecticides were highly toxic through contact and ingestion. Electrophoretic analysis revealed that the relative EST-4 (carboxylesterase) activity in T. fiebrigi was partially inhibited by malathion and fipronil ingestion. Moreover, the EST-4 band intensity was increased following high-concentration thiamethoxam (contact) exposure, indicating the increased relative activity of this isoenzyme to detoxify the compound. In the cytochemical analysis of brain cells, the critical electrolyte concentration (CEC) points for the control stingless bees and malathion ingestion-exposed and thiamethoxam-exposed (contact and ingestion) stingless bees were in the range of 0.20-0.30 M MgCl2, whereas that for malathion contact-exposed bees was 0.15 M MgCl2, indicating chromatin relaxation and suggesting an increase in gene expression. In conclusion, T. fiebrigi stingless bees are susceptible to the insecticides tested, and the parameters analyzed may be used as biomarkers to detect the presence of these compounds. © 2022, Eduem - Editora da Universidade Estadual de Maringa. All rights reserved.",2022///,2022,10.4025/actascibiolsci.v44i1.57846,44,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131252888&doi=10.4025%2factascibiolsci.v44i1.57846&partnerID=40&md5=d8b34fda9d4eaeb9c6aec5992701088c,Scopus,"['human', 'insecticide', 'malathion', 'Article', 'pesticide', 'toxicity', 'thiamethoxam', 'stingless bee', 'mortality', 'gene expression', 'sublethal concentration', 'brain cell', 'fipronil', 'LC50', 'bioassay', 'drug toxicity', 'genetics', 'mortality rate', 'biological marker', 'enzyme activity', 'chromatin', 'Meliponini', 'esterase', 'humidity', 'colony formation', 'esterases', 'acetic acid', 'carboxylesterase', 'isoenzyme', 'cytochemistry', 'electrophoresis', 'isoenzyme analysis', 'leisure', 'polyacrylamide gel electrophoresis']",,,,,1,
675,JOUR,Comparative toxicity of pesticides to stingless bees (Hymenoptera: Apidae: Meliponini),"['Valdovinos-Neúñz, G.R.', 'Quezada-Euan, J.J.G.', 'Ancona-Xiu, P.', 'Moo-Valle, H.', 'Carmona, A.', 'Sánchez, E.R.']",Journal of Economic Entomology,"Stingless bees are potential pollinators of commercial tropical crops and their use may increase in the short term. However, studies comparing the toxicity of pesticides to different individuals and species are lacking, making it difficult to evaluate their short- and long-term effects on colonies and populations of these insects. In this work, we tested the lethality of compounds from the main pesticide groups on stingless bees of the species Melipona beecheii Bennett, Trigona nigra Provancher, and Nannotrigona perilampoides Cresson. The LD50 (in micrograms per bee) for each pesticide was calculated for callow workers and foragers of the three species as well as for gynes and drones of M. beecheii. The results showed that all species were highly susceptible to the evaluated compounds. Nicotinoid pesticides were the most toxic, followed in descending order by permethrin, diazinon, and methomyl. We found evidence of a relationship between the body weight of the species and their LD50 for permethrin and methomyl (r = 0.91 and 0.90, respectively) but not for diazinon (r = -0.089). An analysis of contingency tables showed that within each species, callow workers had higher mortalities than foragers (P < 0.01). In M. beecheii at similar pesticide dose more males died compared with females [χ(0.01),1 = 10.16]. However, gynes were less resistant than workers [χ(0.01),1 = 8.11]. The potential negative consequences of pesticides to native stingless bees are discussed considering the reproductive biology of these insects. It is important to take actions to prevent damage to these key species for the ecology and agriculture of Mxico and Latin America. © 2009 Entomological Society of America.",2009///,2009,10.1603/029.102.0502,102,5,1737,1742,https://www.scopus.com/inward/record.uri?eid=2-s2.0-73949138479&doi=10.1603%2f029.102.0502&partnerID=40&md5=9f6e14ca523aca0ccc9045f1ed3c1798,Scopus,,,,,,1,
566,JOUR,"Impact of currently used or potentially useful insecticides for canola agroecosystems on Bombus impatiens (Hymenoptera: Apidae), Megachile rotundata (Hymentoptera: Megachilidae), and Osmia lignaria (Hymenoptera: Megachilidae)","['Scott-Dupree, C.D.', 'Conroy, L.', 'Harris, C.R.']",Journal of Economic Entomology,"Pest management practices may be contributing to a decline in wild bee populations in or near canola (Brassica napus L.) agroecosystems. The objective of this study was to investigate the direct contact toxicity of five technical grade insecticides - imidacloprid, clothianidin, delta-methrin, spinosad, and novaluron - currently used, or with potential for use in canola integrated pest management on bees that may forage in canola: common eastern bumble bees [Bombus impatiens (Cresson); hereafter bumble bees], alfalfa leafcutting bees [Megachile rotundata (F.)], and Osmia lignaria Cresson. Clothianidin and to a lesser extent imidacloprid were highly toxic to all three species, deltamethrin and spinosad were intermediate in toxicity, and novaluron was nontoxic. Bumble bees were generally more tolerant to the direct contact applications > O. lignaria > leafcutting bees. However, differences in relative toxicities between the three species were not consistent, e.g., whereas clothianidin was only 4.9 and 1.3× more toxic, deltamethrin was 53 and 68× more toxic to leafcutting bees than to bumble bees and O. lignaria, respectively. Laboratory assessment of direct contact toxicity, although useful, is only one measure of potential impact, and mortality under field conditions may differ greatly depending on management practices. Research conducted using only honey bees as the indicator species may not adequately reflect the risk posed by insecticides to wild bees because of their unique biology and differential susceptibility. Research programs focused on determining nontarget impact on pollinators should be expanded to include not only the honey bee but also wild bee species representative of the agricultural system under investigation. © 2009 Entomological Society of America.",2009///,2009,10.1603/029.102.0125,102,1,177,182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60749108571&doi=10.1603%2f029.102.0125&partnerID=40&md5=a0b8cbdd2358bb3da92752e1518993ef,Scopus,,,,,,1,
749,JOUR,The Toxicity Test of Synthetic Insecticides on Tetragonula laeviceps (Apidae: Meliponini),"['Hasanah, I.R.', 'Mubin, N.', 'Sartiami, D.', 'Priawandiputra, W.']",HAYATI Journal of Biosciences,"Intense insecticide application is thought to cause a decline in bee colonies worldwide. Bees are effective pollinators in increasing the production of agricultural commodities. The stingless bee Tetragonula laeviceps (Apidae: Meliponini) is widely cultivated and found around plantations. The insecticides used in the toxicity test were imidacloprid 200 g/L, fipronil 50 g/L, lambda-cyhalothrin 25 g/L, profenofos 500 g/L, and chlorantraniliprole 50 g/L followed by a semi-field test using imidacloprid, fipronil, and profenofos insecticides on the cucumber plant. The LC50 value showed that exposure to imidacloprid, fipronil, and profenofos insecticides caused toxic effects on T. laeviceps by contact and orally. Lambda-cyhalothrin was found harmful on contact exposure, in contrast, chlorantraniliprole was harmful through oral. Classification of insecticide toxicity based on LD50 contact for imidacloprid, fipronil, lambda-cyhalothrin, and profenofos were very toxic and needed a risk assessment. However, chlorantraniliprole was classified as moderately toxic and low risk. In semi-field test results, imidacloprid and fipronil insecticides caused a significant decrease in the leave-return and bee-visiting activity on cucumber flowers. These insecticides also produced a low average yield of fruit weight. Insecticide application can affect the role of T. laeviceps as the pollinator which impacts the production of agricultural commodities. © 2024, Bogor Agricultural University. All rights reserved.",2024///,2024,10.4308/hjb.31.2.271-283,31,2,271,283,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179676364&doi=10.4308%2fhjb.31.2.271-283&partnerID=40&md5=2a2a38ce96be292def3446f8f619ca64,Scopus,"['imidacloprid', 'pollinator', 'stingless bee', 'fipronil', 'bee colonies', 'contact and oral exposures']",,,,,1,unspecified toxicity
734,JOUR,The stingless bee Trigona spinipes (Hymenoptera: Apidae) is at risk from a range of insecticides via direct ingestion and trophallactic exchanges,"['Pereira, RC', 'Vieira, JOL Jr', 'Barcelos, JVPL', 'Peçanha, LS', 'França, TA', 'Mendonca, LVP', 'da Silva, WR', 'Samuels, RI', 'Silva, GA']",PEST MANAGEMENT SCIENCE,"BACKGROUND: The stingless bee, Trigona spinipes, is an important pollinator of numerous native and cultivated plants. Trigona spinipes populations can be negatively impacted by insecticides commonly used for pest control in crops. However, this species has been neglected in toxicological studies. Here we observed the effects of seven insecticides on the survival of bees that had fed directly on insecticide-contaminated food sources or received insecticides via trophallactic exchanges between nestmates. The effects of insecticides on flight behavior were also determined for the compounds considered to be of low toxicity. RESULTS: Imidacloprid, spinosad and malathion were categorized as highly toxic to T. spinipes, whereas lambda-cyhalothrin, methomyl and chlorfenapyr were of medium to low toxicity and interfered with two aspects of flight behavior evaluated here. Chlorantraniliprole was the only insecticide tested here that had no significant effect on T. spinipes survival, although it did interfere with one aspect of flight capacity. A single bee that had ingested malathion, spinosad or imidacloprid, could contaminate three, four and nineteen other bees, respectively via trophallaxis, resulting in the death of the recipients. CONCLUSION: This is the first study to evaluate the ecotoxicology of a range of insecticides that not only negatively affected T. spinipes survival, but also interfered with flight capacity, a very important aspect of pollination behavior. The toxicity of the insecticides was observed following direct ingestion and also via trophallactic exchanges between nestmates, highlighting the possibility of lethal effects of these insecticides spreading throughout the colony, reducing the survival of non-foraging individuals. (c) 2023 Society of Chemical Industry. (c) 2023 Society of Chemical Industry.",2024/04//,2024,10.1002/ps.7956,80,4,2188,2198,,,"['animal', 'Animals', 'bee', 'Bees', 'eating', 'Eating', 'ecotoxicology', 'flight behavior', 'human', 'Humans', 'Hymenoptera', 'imidacloprid', 'insecticide', 'Insecticides', 'malathion', 'Malathion', 'neonicotinoid', 'Neonicotinoids', 'Nitro Compounds', 'nitro derivative', 'pest control', 'pollination', 'pollinator', 'sublethal effects', 'trophallaxis']",1526-498X,WOS:001158632200001,,,1,
800,JOUR,ATTRACTIVENESS AND TOXICITY OF IMIDACLOPRID AND DELTAMETHRIN INSECTICIDES AGAINST Tetragonula laeviceps SMITH (Hymenoptera: Apidae: Meliponini),"['Mubin, N.', 'Audia, B.H.', 'Nurulalia, L.']",Journal of the International Society for Southeast Asian Agricultural Sciences,"Tetragonula laeviceps is one of the bees that plays an essential role in pollinating plants. Currently, the existence of bee populations is in danger of decreasing. One of the reasons was the inappropriate use of pesticides. The pesticide groups that influence bee behavior and mortality are neonicotinoid and pyrethroid. This study sought to determine the attractiveness and toxic effect of imidacloprid (neonicotinoid) and deltamethrin (pyrethroid) insecticides on T. laeviceps. The experiments were conducted on May to July 2022 at Insect Physiology and Toxicology Laboratory, Department of Plant Protection, Faculty of Agriculture, Bogor Agricultural University. The olfactory response of T. laeviceps was carried out using a Y-tube olfactometer with odor sources including imidacloprid (200 ppm), deltamethrin (12.5 ppm), mineral water and honey. Toxicity bioassays of T. laeviceps were carried out by topical, residual, and oral applications at five insecticide concentrations. Bees were more attracted to honey and water than imidacloprid 200 ppm or deltamethrin 12.5 ppm, while the attractiveness between imidacloprid 200 ppm and deltamethrin 12.5 ppm did not show a significant difference. The toxic effect of imidacloprid on T. laeviceps was greater than deltamethrin for the three different bioassays of insecticides. These two active ingredients were classified as highly toxic (LD50 <2 μg/bee) based on EPA classification. The implication of these results is the farmer should not spray the insecticide particularly imidacloprid and deltamethrin on their chili plantation during flowering stages. © 2023, International Society for Southeast Asian Agricultural Sciences. All rights reserved.",2023///,2023,,29,2,25,35,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178941166&partnerID=40&md5=42d1d5875070bce5d8cc5cd773594d22,Scopus,"['mortality', 'olfactometer', 'oral application', 'residual application', 'topical application']",,,,,1,unspeciefied toxicity
711,JOUR,"Toxicity of different insecticides against the dwarf honey bee, Apis florea Fabricius (Hymenoptera: Apidae)","['Anwar, M.I.', 'Sadiq, N.', 'Aljedani, D.M.', 'Iqbal, N.', 'Saeed, S.', 'Khan, H.A.A.', 'Naeem-Ullah, U.', 'Aslam, H.M.F.', 'Ghramh, H.A.', 'Khan, K.A.']",Journal of King Saud University - Science,"Honey bees are considered as critical beneficial insects in the term of honey production and pollination of crops. One of the essential honey bee species in Pakistan is Apis florea Fabricius (Hymenoptera: Apidae). These make nests on trees near human dwellings and agriculture crops. During foraging in the field for nectar and pollen collection from agriculture flowering plants, honey bees may be exposed to pesticide sprays which may cause a change in their foraging behavior and the death of their workers. The current study evaluates the toxicity of six insecticides (emamectin benzoate, spinetoram, chlorantraniliprole, fipronil, flonicamid, and imidacloprid) against workers of A. florea. There were six concentrations of each insecticide (causing > 0% to < 100 % mortality) prepared in water, and each concentration was replicated four times. The experiment was conducted using the diet incorporation method in a plastic container. Emamectin benzoate was found the most toxic insecticide with lower LC50 values (1.02 µg/mL) followed by spinetoram (1.10 µg/mL), chlorantraniliprole (2.74 µg/mL), imidacloprid (3.09 µg/mL), flonicamid (3.94 µg/mL), fipronil (6.00 µg/mL) after 48 h of exposure. The results showed that insecticides are very toxic to A. florea and should be used on agriculture crops with great care and during less activity. © 2021 The Authors",2022///,2022,10.1016/j.jksus.2021.101712,34,1,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120633835&doi=10.1016%2fj.jksus.2021.101712&partnerID=40&md5=7dac1921cf2a4ef9f7aaaed0f28d552d,Scopus,"['Pesticides', 'Pollinators', 'Ecotoxicity', 'Bee keeping', 'Beneficial insects']",,,,,1,
