record_id,﻿record_id,type_of_reference,title,authors,secondary_title,abstract,date,year,doi,volume,number,start_page,end_page,url,name_of_database,keywords,issn,accession_number,short_title,exported_notes_1,included,asreview_ranking,asreview_prior,exported_notes_2
186,466,JOUR,"Impacts of the insecticide thiamethoxam on the native stingless bee Plebeia catamarcensis (Hymenoptera, Apidae, Meliponini)","['Paula, M.C.D.', 'Batista, N.R.', 'Cunha, D.A.D.S.', 'Santos, P.G.D.', 'Antonialli-Junior, W.F.', 'Cardoso, C.A.L.', 'Simionatto, E.']",Environmental Pollution,"Agricultural production and the indiscriminate use of insecticides such as thiamethoxam have put at risk the biodiversity and ecosystem services provided by bees, including native stingless species. Since most of the native species do not present economic importance, they may suffer ‚Äúsilent extinction‚Äù, due to lack of monitoring of their colonies. Therefore, this study aimed to determine the lethal and sublethal concentrations of the insecticide thiamethoxam, with evaluation of its sublethal effects on mobility, in the stingless bee Plebeia catamarcensis (Holmberg, 1903). Foraging bees were collected and exposed to thiamethoxam to determine lethal (LC50) and sublethal concentrations. The 24 h LC50 was 0.408 ng a.i./ŒºL, a value demonstrating that this species may be as sensitive as other stingless bees already studied. Sublethal concentrations influenced the locomotion abilities of the bees, making them hyperactive when exposed to LC50/10 and lethargic when exposed to LC50/100. The effects of sublethal concentrations on individuals may have collective consequences, especially in colonies with few individuals, as is the case of P. catamarcensis. The findings reinforce the hypothesis that thiamethoxam may contribute to the decline of native stingless bees, which can be significantly impacted when chronically exposed to agricultural production systems that use this insecticide, consequently affecting the ecosystem services provided by these bees. ¬© 2023 Elsevier Ltd",2023///,2023,10.1016/j.envpol.2023.122742,339.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174156779&doi=10.1016%2fj.envpol.2023.122742&partnerID=40&md5=b11e6ff1c2d4787a31cbcd7b6c05115f,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'human', 'Humans', 'Hymenoptera', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'toxicity', 'foraging', 'concentration (composition)', 'thiamethoxam', 'Apidae', 'stingless bee', 'ecosystem service', 'Thiamethoxam', 'Toxicity', 'locomotion', 'sublethal concentration', 'long term exposure', 'ecosystem', 'Ecosystem', 'Ecosystems', 'Pollinators', 'Pollinator', 'LC50', 'Agriculture', 'environmental impact', 'Exposed to', 'Ecosystem services', 'LC100', 'biodiversity', 'Biodiversity', 'aphid', 'agricultural production', 'Agricultural productions', 'lethargy', 'Meliponine', 'Native species', 'Plebeia catamarcensis']",,,,,1,11,0,
163,443,JOUR,"Thiamethoxam toxicity on the stingless bee Friesiomelitta varia: LC50, survival time, and enzymatic biomarkers assessment","['de Souza, F.C.', 'Miotelo, L.', 'Maloni, G.', 'Otero, I.V.R.', 'Nocelli, R.C.F.', 'Malaspina, O.']",Chemosphere,"Bees play a crucial role as pollinating insects in both natural and cultivated areas. However, the use of pesticides, such as thiamethoxam, has been identified as a contributing factor compromising bee health. The current risk assessment primarily relies on the model species Apis mellifera, raising concerns about the applicability of these assessments to other bee groups, including stingless bees. In this study, we investigated the acute toxicity of thiamethoxam on the stingless bee Frieseomelitta varia by determining the average lethal concentration (LC50) and mean lethal time (LT50). Additionally, we evaluated the enzymatic profile of Acetylcholinesterase (AChE), Carboxylesterase-3 (CaE-3), and Glutathione S-Transferase (GST), in the heads and abdomens of F. varia after exposure to thiamethoxam (LC50/10). The LC50 of thiamethoxam was determined to be 0.68 ng ai/ŒºL, and the LT50 values were 37 days for the control group, 25 days at LC50/10, and 27 days at LC50/100. The thiamethoxam significantly decreased the survival time of F. varia. Furthermore, the enzymatic profile exhibited differences in CaE3 activity within one day in the heads and ten days in the abdomen. GST activity showed differences in the abdomen after one and five days of thiamethoxam exposure. These findings suggests that the abdomen is more affected than the head after oral exposure to thiamethoxam. Our study provides evidence of the toxicity of thiamethoxam at both the cellular and organismal levels, reinforcing the need to include non-Apis species in pollinator risk assessments. and provide solid arguments for bee protection. ¬© 2024 Elsevier Ltd",2024///,2024,10.1016/j.chemosphere.2024.142853,363.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198568641&doi=10.1016%2fj.chemosphere.2024.142853&partnerID=40&md5=9de40d691e254e0b9c40ceb789d2ef0f,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'controlled study', 'neonicotinoid pesticide', 'nonhuman', 'pollution exposure', 'Risk assessment', 'Risks assessments', 'sublethal effect', 'Apis mellifera', 'drug effect', 'physiology', 'survival analysis', 'toxicity', 'Sublethal effects', 'thiamethoxam', 'acute toxicity', 'Neonicotinoid', 'stingless bee', 'Thiamethoxam', 'Toxicity', 'sublethal concentration', 'LD50', 'Lethal Dose 50', 'metabolism', 'LC50', 'acetylcholinesterase', 'Acetylcholinesterase', 'biological marker', 'Biomarkers', 'enzyme activity', 'survival time', 'biomarker', 'glutathione transferase', 'biochemical oxygen demand', 'Glutathione Transferase', 'Glutathione S-transferases', 'carboxylesterase', 'And acetylcholinesterase', 'And AChE', 'Biomarker assessment', 'Cae3', 'CaE3', 'Carboxylesterase', 'Friesiomelitta varia', 'GST', 'practice guideline', 'Survival time']",,,,,1,12,0,
115,395,JOUR,Characteristics of imidacloprid toxicity in two Apis mellifera subspecies,"['Suchail, S.', 'Guez, D.', 'Belzunces, L.P.']",Environmental Toxicology and Chemistry,"Imidacloprid (1-(6-chloro-3-pyridylmethyl)-N-nitroimidazolidin-2- ylideneamine) belongs to a new chemical family of chloronicotinyl compounds whose mode of action on the insect nervous system differs from that of traditional neurotoxic products. Imidacloprid, a strong systemic compound, is effective against several sucking and mining pests. The acute toxicity of contact and oral applications on two Apis mellifera subspecies, Apis mellifera mellifera and Apis mellifera caucasica, was investigated. In all toxicological studies, each dose included three cages of 20 individuals and each study was replicated three times. The dose-mortality relation revealed some unusual characteristics. At low imidacloprid concentrations, a biphasic mortality appeared, particularly with the contact exposure route. At moderate doses, mortality profiles at 24 and 48 h were different only after oral application. Response kinetics showed that mortality was delayed at the higher doses of imidacloprid. After oral intoxication, the LD50 values of imidacloprid at 24 and 48 h were about 5 ng/bee for both A. m. mellifera and A. m. caucasica. After contact application, the LD50 values at 24 and 48 h were approximately 24 ng/bee for A. m. mellifera and 14 ng/bee for A. m. caucasica. Imidacloprid ranks among the more potent contact insecticides in this important pollinator species.",2000///,2000,10.1002/etc.5620190726,19.0,7,1901,1905,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034125962&doi=10.1002%2fetc.5620190726&partnerID=40&md5=dff62af65ef29e54941b4d06d8c5c9a3,Scopus,,,,,,1,13,0,
317,597,JOUR,Toxicity evaluation of two insecticides on tetragonisca angustula and scaptotrigona xanthotricha (Hymenoptera: Apidae),"['Quiroga-Murcia, D.E.', 'Zotti, M.J.', 'Zenner de Polan√≠a, I.', 'Pech-Pech, E.E.']",Agronomia Colombiana,"Stingless bees (Hymenoptera: Apidae, Meliponini) have crucial roles in the ecosystem, offering pollination service and contributing to genetic diversity of species, and also providing honey and wax to humankind. Tetragonisca angustula and Scaptotrigona xanthotricha are species that have been used since ancient times for beekeeping. Currently these and other species have been exposed to agronomic practices, among which the use of synthetic pesticides used for crop protection stands out. The aim of this study was to evaluate the toxicity of the insecticides thiamethoxam and fipronil, which are used in agriculture in several countries in the tropical and subtropical belt in order to establish the risk that these products represent to the survival of these two species. The oral and topical LD50 was obtained by Probit analysis. Comparisons with the LD50s of other stingless bees and Apis mellifera were realized. Although further studies are required to calculate the real risk of the two compounds, the results showed an evident susceptibility of both species. We concluded that it is essential to use tools and practices that reduce the risk, and perform toxicological evaluations of new and existing pesticides on stingless bees. ¬© 2017, Universidad Nacional de Colombia1. All rights reserved.",2017///,2017,10.15446/agron.colomb.v35n3.65447,35.0,3,340,349,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060892767&doi=10.15446%2fagron.colomb.v35n3.65447&partnerID=40&md5=57c712269d888692263a48d595f6319e,Scopus,,,,Evaluaci√≥n de la toxicidad de dos insecticidas sobre tetragonisca angustula y scaptotrigona xanthotricha (Hymenoptera: apidae),,1,14,0,
245,525,JOUR,"Residual determination and acute toxicity of the neonicotinoid clothianidin in the neotropical stingless bee Tetragonisca angustula Latreille, 1811 (Apidae: Meliponini)","['Biscassi, G.F.', 'Rab√™lo, W.F.', 'Sardeli, R.', 'Rodrigues Garcia, G.R.', 'Brigante, J.', 'Daam, M.A.', 'Jos√© dos Santos Neto, √Å.', 'Moscardi dos Santos, D.', 'Vieira, E.M.']",Chemosphere,"Bees play a crucial role as natural pollinators, ensuring the maintenance and stability of the world's biodiversity and agricultural crops. Native bees in neotropical regions belong to the Meliponini tribe, a larger group that differs significantly in behavior and biology from honeybees (e.g., Apis mellifera) and solitary bees (e.g., Osmia spp.). Hence, the exposure and effects of pesticides is also likely to vary among these different species. The aim of this study was to develop an analytical method to determine the presence of the neonicotinoid clothianidin in the Brazilian native stingless bee Tetragonisca angustula (local common name: Jata√≠). The method used for the chemical analysis involved a QuEChERS technique combined with UHPLC-MS/MS analysis. The developed method was subsequently used to analyze collected field samples. In addition, the acute toxicity of the pesticide to T. angustula was evaluated in a laboratory bioassay evaluating both lethal and sublethal endpoints. The analytical method was successfully developed with detection and quantification limits of 1.55 and 5 Œºg L‚àí1, respectively, along with a linear range of 1‚Äì5 ng mL‚àí1. Clothianidin was detected in environmental samples (9.2‚Äì32.9 ng g‚àí1), and the exposure experiments demonstrated acute oral toxicity to adults of T. angustula, (24 h-LD50 of 0.16 ng a.i./bee), as well as no significative interference in acetylcholinesterase activity. Considering the obtained toxicity endpoints for T. angustula and those reported in the literature for other bee species, this study revealed that T. angustula is more (lethally) sensitive to clothianidin than other bee species, including those commonly used in environmental risk assessment studies. This thus also supports the call for using native test species in (regional) risk assessment evaluations. ¬© 2023",2024///,2024,10.1016/j.chemosphere.2023.140878,349.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179490252&doi=10.1016%2fj.chemosphere.2023.140878&partnerID=40&md5=5db0af7fb9c0a473f6a2c8a24f7cd314,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'insecticide', 'Insecticides', 'neonicotinoid', 'Neonicotinoids', 'Article', 'Crops', 'nonhuman', 'pesticide', 'Pesticides', 'risk assessment', 'Risk assessment', 'Apis mellifera', 'clothianidin', 'feeding behavior', 'honeybee', 'thiazole derivative', 'Thiazoles', 'comparative study', 'tandem mass spectrometry', 'Tandem Mass Spectrometry', 'acute toxicity', 'Apidae', 'Neotropics', 'stingless bee', 'Toxicity', 'LD50', 'bioassay', 'limit of quantitation', 'nerve conduction', 'Osmia', 'behavioral response', 'lethality', 'Acute toxicity', 'limit of detection', 'chemical analysis', 'Stingless bee', 'acetylcholinesterase', 'Acetylcholinesterase', 'Agricultural crops', 'analytic method', 'analytical method', 'Analytical method', 'biodiversity', 'Biodiversity', 'biological marker', 'Biomarkers', 'Chromatography', 'drug analysis', 'electrospray', 'environmental risk', 'enzyme activity', 'enzyme substrate', 'Large groups', 'mouth cavity', 'MS/MS analysis', 'Oral toxicity', 'QuEChERS', 'retention time', 'Stingless bees', 'sugarcane', 'ultra performance liquid chromatography']",,,,,1,15,0,
254,534,JOUR,"Comparison of the Sensitivity of Tetragonisca angustula (Apidae-Meliponini) and Apis mellifera (Apidae-Apini) to Three Insecticides (Malathion, Imidacloprid, and Fipronil) Used in Costa Rica","['Mena, F.', 'Berrocal, S.', 'Solano, K.', 'Herrera, E.', 'Gallardo, M.', 'Jim√©nez, K.', 'Aguilar, I.', 'Pinnock-Branford, M.']",Environmental Toxicology and Chemistry,"The decline of insect pollinators is a significant concern within the current biodiversity crisis. The paradox between the benefits that these animals represent to humans and the evidence of human activities driving their extinction calls for the urgent protection of bees. To address the role of chemical pollution in this scenario, we assessed the acute toxicity as well as four biomarker responses (cholinesterase [ChE], glutathione S-transferase, catalase, and lipid peroxidation [LPO]) elicited by dietary 24-h exposure to three insecticides (malathion, imidacloprid, and fipronil) on the stingless neotropical bee Tetragonisca angustula and the honeybee Apis mellifera. Malathion was the most toxic substance to both species, with 48-h median lethal doses (LD50s) of 0.25 ng/bee to A. mellifera and 0.02 ng/bee to T. angustula. Fipronil was also highly toxic and presented a similar toxicity to both species, with 48-h LD50s of 0.5 ng/bee (A. mellifera) and 0.4 ng/bee (T. angustula). Imidacloprid had the lowest acute toxicity with a 48-h LD50 of 29 ng/bee for A. mellifera, whereas T. angustula tolerated exposure higher than 35 ng/bee. Apparent biomarker responses were observed in bees of both species that survived exposure to higher concentrations of malathion (ChE inhibition) and fipronil (increased LPO). Our results suggest that specific sensitivity to insecticides varies greatly among compounds and pollinator species, but the use of different representative species can facilitate the prioritization of substances regarding their risk to pollinators. Further research is necessary to better characterize the risk that pesticides represent in neotropical agricultural landscapes. Environ Toxicol Chem 2023;42:1022‚Äì1031. ¬© 2023 SETAC. ¬© 2023 SETAC.",2023///,2023,10.1002/etc.5587,42.0,5,1022,1031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150886960&doi=10.1002%2fetc.5587&partnerID=40&md5=48e13022798dc8f12cf6fd240ec69c11,Scopus,"['animal', 'Animals', 'bee', 'Bees', 'human', 'Humans', 'imidacloprid', 'insecticide', 'Insecticides', 'malathion', 'Malathion', 'neonicotinoid', 'Neonicotinoids', 'pollinator', 'animal experiment', 'Article', 'controlled study', 'nonhuman', 'pesticide', 'Pesticides', 'Apis mellifera', 'honeybee', 'toxicity', 'Imidacloprids', 'comparative study', 'acute toxicity', 'Apidae', 'chemistry', 'Toxicity', 'toxicity testing', 'catalase', 'Honeybee', 'LD50', 'fipronil', 'bioassay', 'Acute toxicity', 'Stingless bee', 'acetylcholinesterase', 'Biodiversity', 'biological marker', 'Biomarkers', 'Stingless bees', 'concentration response', 'biomarker', ""'current"", 'glutathione transferase', 'Honeybees', 'Tetragonisca angustula', 'chemosensitivity', 'Fipronil', 'Biomarker response', 'Costa Rica', 'lipid peroxidation', 'Lipid peroxidation']",,,,,1,16,0,
252,532,JOUR,Toxicity of imidacloprid for stingless bees of the genus Tetragonisca (Meliponini),"['Oliveira, A.A.', 'Rodrigues, A.M.C.', 'Silva, D.M.', 'Oliveira, M.S.', 'de Souza, J.C.P.', 'D√°rio, B.M.M.', 'Sousa, L.F.', 'Saraiva, A.S.']",Apidologie,"Native bees are vital pollinators in the Neotropical Region and can serve as bioindicators for maintaining floral diversity in natural environments. However, the use of pesticides, specifically neonicotinoids, in agroecosystems has led to a decline in these pollinating organisms. This study aimed to evaluate the topical (contaminated mist) and residual (contaminated food) acute effect of the insecticide imidacloprid (IMI) on a stingless bee species (native to Brazil) with wide geographical distribution (Tetragonisca angustula) and two species restricted to certain regions (Tetragonisca fiebrigi and Tetragonisca weyrauchi) to determine LC10‚Äì48¬†h and LC50‚Äì48¬†h. The bees were exposed to various concentrations of IMI, in both topical and residual effect tests, and the results showed that low concentrations of the insecticide adversely affected the survival of all three species, with T. angustula being the most sensitive. The study also compared the sensitivity of the three species to the standard insecticide Dimethoate, and the results confirmed that T. angustula was the most sensitive. The findings of this study provide crucial ecotoxicological information, particularly concerning the residual effects of neonicotinoids on stingless bees. This evidence reinforces the urgent need to expand research on the effects of neonicotinoids on these important pollinators, so commonly found in nature and meliponaries. In addition, this research contributes significantly to filling the existing knowledge gap about the effects of pesticides on bee species native to Brazil, bringing to light the potential risks that these chemicals pose to the survival of these pollinators and emphasizing the urgent need for efforts of conservation in favor of these precious pollinating agents. ¬© 2023, INRAE, DIB and Springer-Verlag France SAS, part of Springer Nature.",2023///,2023,10.1007/s13592-023-01043-7,54.0,6,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179369257&doi=10.1007%2fs13592-023-01043-7&partnerID=40&md5=0ebc1e6fe5bcfafe45ea7b20512439d8,Scopus,"['bee', 'imidacloprid', 'toxicity', 'survival', 'Ecotoxicology', 'Survival', 'Brazil', 'Neotropical Region', 'geographical distribution', 'Non-target organisms', 'Residual effect', 'Topical effect']",,,,,1,17,0,
232,512,JOUR,The impact of four widely used neonicotinoid insecticides on Tetragonisca angustula (Latreille) (Hymenoptera: Apidae),"['Jacob, C.R.D.O.', 'Zanardi, O.Z.', 'Malaquias, J.B.', 'Souza Silva, C.A.', 'Yamamoto, P.T.']",Chemosphere,"Application of neonicotinoid insecticides on crops can reduce the pollination services and population levels of the stingless bee Tetragonisca angustula (Latreille) (Hymenoptera: Apidae) in Neotropical agroecosystems. However, the impact of these insecticides on this bee has not been fully investigated. This study assessed the susceptibility levels of T. angustula to four neonicotinoid insecticides (acetamiprid, imidacloprid, thiacloprid and thiamethoxam), widely used to manage pests on different crops, and their effects on locomotion of the bee. Neonicotinoids with the cyano radical caused lower bee mortality (assessed by mean lethal concentration, LC50), while those compounds with the nitro radical were highly harmful to T. angustula. Locomotion activity was strongly impaired in bees treated with thiacloprid and imidacloprid, while acetamiprid did not affect the locomotion activity, which was similar to the control. Application of thiamethoxam caused hyperactivity, as observed by increases of ‚àº4.5 and 5.0-fold in mean speed and distance traveled, respectively. These results suggest that applications of neonicotinoid insecticides can negatively affect the pollination activity of T. angustula. These results can also help to develop strategies to conserve these pollinators in agroecosystems. ¬© 2019",2019///,2019,10.1016/j.chemosphere.2019.02.105,224.0,,65,70,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062732786&doi=10.1016%2fj.chemosphere.2019.02.105&partnerID=40&md5=87edc95840665cbc46bc065f2b6a1f49,Scopus,,,,,,1,18,0,
80,360,CONF,Toxicity of imidacloprid and its metabolites in Apis mellifera,"['Suchail, S', 'Guez, D', 'Belzunces, LP']",HAZARDS OF PESTICIDES TO BEES,"Oral acute and chronic toxicities of imidacloprid and its main metabolites, were investigated in Apis mellifera mellifera workers. For acute toxicity studies, honeybees were treated with doses of toxic compounds ranging from 1 to 1000 ng/bee. LD50 values of imidacloprid were about 70 ng/bee at 48 h and 72 h and, about 50 ng/bee at 96 h. Only two imidacloprid metabolites exhibited a toxicity close to th at of imidacloprid: 5-hydroxyimidacloprid was less toxic than imidacloprid whereas olefin was more toxic. For chronic toxicity, honeybees were fed during 10 days with sucrose solutions containing 0.1, 1 and 10 mug/l of imidacloprid. The chronic oral tests showed that imidacloplid and its all studied metabolites were toxic to bee workers in a medium term period.",2001///,2001,,,,121,126,,,,0293-1915,WOS:000170386300009,,,1,19,0,
164,444,JOUR,Oral acute toxicity and impact of neonicotinoids on Apis mellifera L. and Scaptotrigona postica Latreille (Hymenoptera: Apidae),"['Jacob, C.R.O.', 'Malaquias, J.B.', 'Zanardi, O.Z.', 'Silva, C.A.S.', 'Jacob, J.F.O.', 'Yamamoto, P.T.']",Ecotoxicology,"Wild and managed bees are essential for crop pollination and food production. However, the widespread use of insecticides such as neonicotinoids may affect the survival, development, behavior, and maintenance of bee colonies. Therefore, in this study we evaluated the impacts of three neonicotinoid insecticides on the survival and walking abilities of the Africanized honeybee A. mellifera and stingless bee S. postica. A. mellifera was more susceptible than S. postica to all neonicotinoids tested. The median lethal concentrations LC50 values estimated for acetamiprid, imidacloprid, and thiacloprid were 189.62, 22.78, and 142.31 ng ¬µL‚Äì1 of diet for A. mellifera, and 475.94, 89.11, and 218.21 ng ¬µL‚Äì1 of diet for S. postica, respectively. All tested neonicotinoids affected the speed, distance traveled, duration and frequency of resting, and continuous mobility of both bee species. The results showed that in spite of the different susceptibility to compounds with cyano and nitro radicals, the behavioral variables showed different levels of commitment according to the molecule insecticide and bee species. These results contribute not only to the understanding of the effects of neonicotinoid insecticides on A. mellifera and S. postica, but also to help in the development of protocols that aim to reduce the impact of these insecticides in Neotropical environments. ¬© 2019, Springer Science+Business Media, LLC, part of Springer Nature.",2019///,2019,10.1007/s10646-019-02070-w,28.0,7,744,753,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068309768&doi=10.1007%2fs10646-019-02070-w&partnerID=40&md5=ddffa422deee526bbdd1408335c82b62,Scopus,,,,,,1,20,0,
136,416,JOUR,Discrepancy between acute and chronic toxicity induced by imidacloprid and its metabolites in Apis mellifera,"['Suchail, S.', 'Guez, D.', 'Belzunces, L.P.']",Environmental Toxicology and Chemistry,"Imidactoprid is a systemic nitroguanidine insecticide that belongs to the neonicotinoid family. As an agonist of the acetylcholine receptor, it attacks the insect nervous system and is extremely effective against various sucking and mining pests. Oral acute and chronic toxicity of imidacloprid and its main metabolites (5-hydroxyimidacloprid, 4,5-dihydroxyimidacloprid, desnitroimidacloprid, 6-chloronicotinic acid, olefin, and urea derivative) were investigated in Apis mellifera. Acute intoxication by imidacloprid or its metabolites resulted in the rapid appearance of neurotoxicity symptoms, such as hyperresponsiveness, hyperactivity, and trembling and led to hyporesponsiveness and hypoactivity. For acute toxicity tests, bees were treated with doses of toxic compounds ranging from 1 to 1,000 ng/bee (10-10,000 Œºg/kg). Acute toxicity (LD50) values of imidacloprid were about 60 ng/bee (600 Œºg/kg) at 48 h and about 40 ng/bee (400 Œºg/kg) at 72 and 96 h. Out of the six imidacloprid metabolites tested, only two (5-hydroxyimidacloprid and olefin) exhibited a toxicity close to that of imidacloprid. Olefin LD50 values were lower than those of imidacloprid. The 5-hydroxyimidacloprid showed a lower toxicity than imidacloprid with a LD50 four to six times higher than that of imidacloprid. Urea also appeared as a compound of nonnegligible toxicity by eliciting close to 40% mortality at 1,000 ng/bee (10,000 Œºg/kg). However, no significant toxicity was observed with 4,5-dihydroxyimidacloprid, 6-chloronicotinic acid, and desnitroimidacloprid in the range of doses tested. To test chronic toxicity, worker bees were fed sucrose solutions containing 0.1, 1, and 10 Œºg/L of imidacloprid and its metabolites for 10 d. Fifty percent mortality was reached at approximately 8 d. Hence, considering that sucrose syrup was consumed at the mean rate of 12 Œºl/d and per bee, after an 8-d period the cumulated doses were approximately 0.01, 0.1, and 1 ng/bee (0.1, 1, and 10 Œºg/kg). Thus, all tested compounds were toxic at doses 30 to 3,000 (olefin), 60 to 6,000 (imidacloprid), 200 to 20,000 (5-OH-imidacloprid), and > 1,000 to 100,000 (remaining metabolites) times lower than those required to produce the same effect in acute intoxication studies. For all products tested, bee mortality was induced only 72 h after the onset of intoxication.",2001///,2001,10.1002/etc.5620201113,20.0,11,2482,2486,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035705207&doi=10.1002%2fetc.5620201113&partnerID=40&md5=c95c5540b49c64458e9edd4f2ad161f6,Scopus,,,,,,1,21,0,
